Col0,Col1,EFFORT-,MONTHS-,DEFECTS-,RISKS-
2.4768142700195312,2.814497232437134,987.82,29.189,3417.436,0.0
2.2094123363494873,1.840333104133606,606.42,26.122,3576.345,0.0
2.0877597332000732,2.4993724822998047,382.11,22.526,3117.213,0.804
1.898903727531433,1.4531991481781006,519.31,25.445,3931.215,0.268
2.397688150405884,2.3224353790283203,456.358,24.029,1675.687,2.145
1.6144897937774658,1.3890432119369507,1027.586,32.968,10210.851,0.536
2.7360341548919678,1.4652706384658813,125.258,16.393,2076.535,1.609
3.4653353691101074,2.4701175689697266,1133.668,31.502,3341.581,0.0
1.8343877792358398,1.9048689603805542,172.477,17.805,2328.651,0.804
0.7434759736061096,1.8435428142547607,1267.109,32.649,10161.808,1.072
1.5398038625717163,2.709059953689575,328.842,20.661,2981.634,2.145
3.1961944103240967,3.354128837585449,475.067,22.702,2862.913,2.413
1.8026341199874878,1.457245945930481,1017.142,31.163,10148.547,1.34
1.4629957675933838,1.3712480068206787,78.47,14.436,567.821,1.072
2.4825193881988525,1.4305423498153687,478.494,24.249,2644.408,3.217
2.667588233947754,2.5173768997192383,337.657,21.433,4944.752,2.145
1.6233197450637817,1.7146650552749634,589.4,26.189,14355.553,0.804
3.5717580318450928,1.3836051225662231,269.091,20.398,1312.364,1.34
1.7499608993530273,1.6693083047866821,67.836,13.661,1144.035,1.072
2.162095546722412,1.3203750848770142,219.11,19.148,2351.531,1.609
2.507000207901001,2.7296862602233887,460.281,23.752,4174.81,0.0
1.3984348773956299,1.4732942581176758,64.795,12.997,214.952,0.268
2.4195234775543213,1.527153491973877,564.164,25.527,9233.554,2.145
2.082854986190796,2.1868104934692383,370.7,22.26,3607.098,2.145
2.9042904376983643,2.9293203353881836,341.293,21.248,964.224,3.217
2.7143492698669434,2.275538444519043,415.804,23.489,2583.223,0.804
2.771282911300659,1.4410436153411865,279.102,20.589,2690.614,1.609
2.3563833236694336,1.7926599979400635,363.15,21.465,6759.091,1.072
1.9206843376159668,1.9691873788833618,390.562,23.389,3888.229,1.072
2.2010748386383057,0.7821540832519531,512.942,24.795,10361.728,1.609
2.382777452468872,3.025660276412964,860.332,28.346,7021.128,0.536
1.8494455814361572,2.3728535175323486,1289.937,32.696,10357.642,2.145
2.2797775268554688,1.719751238822937,113.358,15.457,537.421,0.536
1.4264559745788574,0.7663626074790955,676.528,27.787,3359.137,2.145
1.304767370223999,1.7089608907699585,1131.146,33.272,13725.656,1.34
1.5194494724273682,2.059021234512329,795.485,28.256,8938.944,0.0
2.31735897064209,0.7389839291572571,120.931,16.102,1024.597,1.072
1.938899040222168,1.4964381456375122,129.311,16.449,1563.988,1.609
1.9872751235961914,1.813496708869934,763.629,28.59,7242.427,1.877
2.7325432300567627,1.669448971748352,972.339,31.696,3292.238,0.0
2.7029263973236084,1.356675148010254,626.204,25.767,15439.831,0.0
2.01743745803833,2.0620458126068115,734.252,26.7,2643.716,0.0
1.8298853635787964,2.7377989292144775,542.349,24.226,5308.424,1.072
1.6117162704467773,2.0592544078826904,284.409,20.832,2736.249,1.072
2.1161820888519287,2.8508033752441406,472.661,23.18,1947.271,0.804
1.51195228099823,1.2178815603256226,350.885,22.588,2360.936,0.0
2.6256539821624756,1.5295536518096924,493.621,25.097,5322.489,1.34
1.9444879293441772,1.3813670873641968,790.851,28.884,16588.566,0.268
1.8021279573440552,1.2302898168563843,536.904,25.299,9885.42,1.072
1.260008454322815,1.1861528158187866,643.101,27.799,4830.417,1.072
1.008953332901001,1.0635967254638672,2790.489,42.652,22029.92,0.804
2.427190065383911,2.4295833110809326,380.136,21.971,4057.015,2.145
1.8629896640777588,1.1005232334136963,1548.369,35.298,11007.087,1.072
2.4125499725341797,1.8949840068817139,69.065,13.402,182.537,0.268
2.38415265083313,1.730696678161621,407.093,23.124,1604.596,0.536
1.6447843313217163,2.0326454639434814,773.091,28.321,5136.255,0.536
2.868846893310547,2.600459575653076,870.236,28.693,4981.336,0.536
1.5609936714172363,1.1056947708129883,1379.38,33.286,8611.474,2.681
2.6203489303588867,2.747765064239502,653.942,25.593,5344.09,2.145
1.5823097229003906,2.235582113265991,1550.518,34.074,16763.888,2.145
2.420125722885132,1.4845103025436401,695.91,28.102,8102.885,1.609
2.1666789054870605,1.5513023138046265,409.95,23.265,4374.322,1.072
1.542852759361267,2.6965172290802,1998.002,36.542,23018.211,1.609
2.3702831268310547,1.988831639289856,328.347,22.246,3968.217,0.268
1.977048397064209,1.1635991334915161,1087.14,31.821,7689.994,2.145
3.065171957015991,2.178896188735962,308.529,20.74,1183.262,1.609
2.5172719955444336,0.9203503727912903,251.976,19.444,810.368,0.0
2.0129518508911133,2.1691248416900635,559.454,25.754,5425.192,1.34
0.9096387624740601,2.461155414581299,2721.359,40.996,6481.338,0.0
2.2116405963897705,1.1042011976242065,393.316,22.665,2094.088,0.536
3.0101773738861084,2.763639211654663,473.657,23.558,3945.357,1.072
2.4101858139038086,1.747298240661621,146.303,17.17,656.487,0.0
2.10129451751709,2.6023011207580566,741.771,26.278,8017.397,2.145
1.5348858833312988,0.947179913520813,771.195,27.89,4173.631,0.536
2.049170970916748,1.6648664474487305,713.56,26.975,15559.788,1.072
1.603136420249939,0.7131770849227905,1115.721,31.544,15537.174,2.145
1.285542607307434,0.9317627549171448,292.628,21.43,3805.42,2.145
1.848002314567566,1.9145591259002686,682.945,27.261,18675.663,1.609
0.5208773016929626,2.0969185829162598,1932.303,38.127,14116.117,1.34
1.3225866556167603,1.4698580503463745,608.542,24.88,5125.743,2.145
1.282366394996643,1.3056751489639282,357.413,21.891,3269.994,0.536
1.0125101804733276,1.9795931577682495,611.337,25.737,1407.728,1.072
1.800106167793274,2.129676342010498,1155.963,31.495,5067.822,1.072
1.8750452995300293,2.2618372440338135,352.438,21.071,3679.772,1.072
1.271799087524414,0.7722724676132202,980.066,30.65,6907.203,1.609
2.0530502796173096,2.152421236038208,376.514,22.481,2754.924,1.072
1.979602336883545,1.310857892036438,1032.889,29.818,4365.337,0.536
1.4723092317581177,2.406327724456787,1275.303,32.38,7881.805,1.072
2.039309024810791,2.061985492706299,417.202,23.468,3142.314,0.536
2.2573142051696777,2.342024803161621,1580.485,35.651,21771.53,1.072
2.787158250808716,3.5387396812438965,572.809,24.005,8598.246,1.877
2.1443264484405518,1.45017409324646,445.26,23.082,3018.955,0.0
2.6327314376831055,1.9583340883255005,248.775,19.81,629.625,0.0
1.4772741794586182,2.1901988983154297,812.989,29.828,7497.146,0.268
2.5702879428863525,1.4115784168243408,384.313,23.353,3475.4,0.536
0.9269616603851318,1.80423104763031,885.984,28.846,6023.704,2.145
0.5940127372741699,0.9309149384498596,367.598,23.38,2017.945,1.609
1.5317800045013428,2.5311403274536133,1831.413,34.243,15611.145,0.536
2.704179286956787,2.667943000793457,485.486,23.805,1184.674,2.145
1.0204665660858154,0.827878475189209,615.629,26.139,13397.164,2.145
2.2113499641418457,0.7784452438354492,301.396,21.742,1485.083,0.536
2.4337916374206543,1.7545894384384155,1248.808,32.904,5360.797,0.0
1.1225277185440063,1.644749641418457,3024.689,41.207,30695.878,2.949
2.2754154205322266,1.4784890413284302,577.272,25.348,4028.033,0.268
1.2810494899749756,1.828809380531311,874.237,29.618,9548.12,0.536
2.146563768386841,0.9374313354492188,505.683,24.709,5897.169,0.536
1.8250831365585327,0.9283295273780823,697.076,27.936,6126.887,0.268
1.666690707206726,1.995963454246521,678.776,26.573,3719.065,0.0
2.527024269104004,3.298874855041504,630.215,25.229,9193.361,2.145
2.1601688861846924,1.8134137392044067,408.722,22.872,3155.529,2.413
1.5243422985076904,1.5660027265548706,422.106,23.3,4540.163,0.536
1.266127586364746,1.3991199731826782,281.36,21.305,4584.227,2.145
2.1600685119628906,2.5302493572235107,300.229,20.635,3342.931,0.536
2.102097511291504,1.4241529703140259,1053.817,30.995,8713.533,1.34
1.8829610347747803,1.83725106716156,968.733,30.577,5574.743,1.072
1.236170768737793,1.5014139413833618,1827.95,36.826,7977.085,1.34
2.162456512451172,0.9589781761169434,608.614,26.44,1920.656,0.536
1.7761635780334473,2.3961246013641357,1009.342,31.396,5664.885,1.34
1.3076907396316528,2.1398372650146484,520.341,25.712,13826.33,2.145
1.4219059944152832,0.7353135943412781,61.74,13.138,642.866,0.536
2.4752330780029297,2.2361011505126953,69.56,13.032,251.799,0.804
2.602165460586548,2.85044264793396,267.878,20.245,1541.538,1.877
2.634028673171997,1.6396149396896362,770.766,28.012,26917.384,1.877
1.2461186647415161,1.1704360246658325,2038.84,36.907,6601.45,1.072
1.3321101665496826,0.9829719066619873,726.357,27.912,7683.222,1.34
1.3980716466903687,2.006681442260742,900.048,29.218,7249.584,0.0
1.1944881677627563,1.3805476427078247,607.515,25.338,5404.589,2.145
2.2657735347747803,1.5155912637710571,311.123,21.597,4070.681,3.753
1.9387017488479614,1.3039695024490356,232.412,19.963,4160.175,2.413
2.7132718563079834,1.7126084566116333,51.076,12.645,387.959,3.217
0.9992794990539551,1.3925210237503052,2065.196,37.772,15714.352,0.268
2.5958540439605713,1.8966015577316284,329.208,22.022,1640.719,0.536
0.7576858997344971,0.8612748384475708,594.498,26.024,1457.633,1.072
3.202800750732422,2.7007436752319336,222.48,18.539,1365.661,1.072
2.3171675205230713,1.186454176902771,253.173,20.196,1793.139,1.072
2.5489745140075684,0.9825074672698975,213.232,19.159,793.062,1.34
1.0716995000839233,2.165022373199463,963.034,31.043,8610.391,0.0
2.809634208679199,2.1845006942749023,489.115,23.749,5813.349,1.072
1.704300880432129,1.6693109273910522,289.476,20.543,2312.039,1.609
0.7732391953468323,2.206332206726074,481.828,24.634,2681.963,2.413
1.413953423500061,1.3158751726150513,587.272,27.062,3079.254,0.536
1.1794238090515137,2.198549747467041,1695.874,34.229,8634.776,0.0
2.086214303970337,1.372629165649414,748.161,27.465,3070.861,1.072
1.767777442932129,1.1716055870056152,1314.292,33.909,15491.535,0.268
2.2506141662597656,1.9436382055282593,261.711,19.53,1182.903,2.145
1.9982830286026,0.6517104506492615,789.52,28.508,2624.067,0.0
2.286353588104248,1.1815505027770996,663.39,26.115,1971.6,0.536
2.229003667831421,1.6858843564987183,373.456,22.309,2493.046,0.536
1.7457120418548584,2.4910621643066406,1005.342,29.046,7660.313,1.34
2.326626777648926,2.4792914390563965,31.037,10.433,220.733,1.877
1.2789983749389648,1.3569737672805786,498.611,24.708,4248.178,2.681
1.9642980098724365,2.0886614322662354,434.552,22.611,2809.063,1.877
1.5024573802947998,1.6551659107208252,1132.527,31.685,4421.832,0.536
1.063828706741333,1.2055518627166748,768.683,28.48,3656.972,1.072
2.232088327407837,2.1093993186950684,1976.807,38.369,20755.121,0.268
2.5042927265167236,2.12673020362854,552.635,25.382,5943.004,0.536
3.030409574508667,2.0313289165496826,317.201,20.805,1657.905,1.609
2.5540833473205566,2.0460808277130127,568.19,24.789,1501.499,0.0
2.347114324569702,0.7313092947006226,158.721,17.394,1098.167,0.536
2.355781078338623,1.6696034669876099,584.207,26.625,2803.103,1.34
1.6475051641464233,2.2224740982055664,1449.396,32.814,11480.831,0.0
2.3721511363983154,2.1696434020996094,576.693,25.927,3396.649,1.072
1.985778570175171,2.96821928024292,55.748,12.21,219.472,1.072
1.6688578128814697,1.2674609422683716,1139.751,31.811,13979.943,1.072
2.3909823894500732,1.389019250869751,203.451,19.096,1397.384,1.072
2.412501096725464,2.1730868816375732,406.632,22.743,926.627,0.0
0.6913504600524902,2.679295539855957,779.729,26.908,11068.484,1.072
2.2532520294189453,1.1554735898971558,226.489,19.752,1708.412,0.536
2.4645943641662598,0.8241052031517029,666.032,26.161,3964.255,0.0
1.0970327854156494,2.445315361022949,1800.797,37.595,9115.855,0.0
1.2165156602859497,1.315018892288208,2500.733,41.293,16841.056,1.609
1.7253713607788086,2.2196197509765625,780.886,26.913,8365.071,2.145
1.5613677501678467,1.749143123626709,710.906,27.676,7602.528,2.145
3.138967275619507,1.712951421737671,199.031,18.188,3451.076,1.609
3.1565752029418945,1.4610861539840698,534.494,25.437,974.154,0.0
2.383187770843506,2.2868049144744873,345.311,21.213,1466.604,1.072
3.1778392791748047,1.3587864637374878,156.761,17.239,2471.385,1.072
0.8943380117416382,2.6716537475585938,1339.993,32.766,6282.645,0.268
1.4873442649841309,2.4373509883880615,739.535,28.222,13713.76,1.609
1.8858582973480225,1.9809902906417847,678.1,26.104,6561.52,0.0
2.0595130920410156,2.180108070373535,1381.603,32.782,10269.838,0.0
2.2186505794525146,2.867924213409424,841.998,28.287,2664.204,0.804
3.0261030197143555,2.213094711303711,186.695,18.28,1381.666,1.609
1.9709433317184448,1.684959053993225,116.627,15.472,2008.501,3.217
1.5331777334213257,1.2529253959655762,388.429,23.153,3541.767,2.681
1.7310270071029663,1.1177482604980469,1207.13,33.366,16965.358,3.753
1.7836689949035645,1.5939022302627563,681.734,26.646,5533.001,0.268
0.9721574783325195,2.1827120780944824,930.945,29.122,8016.12,1.072
0.3850608468055725,1.5249853134155273,459.522,23.918,2943.731,1.072
3.0217747688293457,1.1207292079925537,134.178,16.005,918.008,1.609
2.093719482421875,2.5008692741394043,484.146,23.777,5272.576,0.0
1.2087633609771729,1.287011742591858,970.616,29.895,5625.221,0.0
1.8618876934051514,2.521226644515991,468.079,24.043,3054.481,0.536
2.561292886734009,1.6493377685546875,326.859,20.492,1440.512,0.0
2.1034858226776123,1.5634547472000122,401.345,22.392,2208.071,0.0
2.2133278846740723,1.7642545700073242,1406.057,32.049,4388.206,0.536
1.4821969270706177,2.0182576179504395,152.408,17.242,2297.862,0.536
2.042752504348755,0.634242832660675,78.646,14.006,370.045,0.0
1.748000144958496,1.5159250497817993,535.291,23.991,4972.286,0.0
1.983181118965149,1.448244333267212,1139.368,31.222,11383.189,1.072
1.6547152996063232,2.3976268768310547,2240.352,39.084,8361.277,0.536
1.6290829181671143,1.265699863433838,576.804,25.704,5449.982,0.0
2.454083204269409,0.970047116279602,271.073,20.462,688.233,0.0
2.724907159805298,1.0082602500915527,653.368,27.126,9382.676,2.145
1.7876319885253906,0.9041491746902466,876.28,29.573,7593.844,0.268
2.6130435466766357,1.9111112356185913,59.997,12.841,290.794,2.145
1.6794952154159546,2.2639825344085693,891.51,30.696,9383.767,0.268
1.551877737045288,2.348397731781006,3227.526,42.433,34716.031,1.072
1.4994028806686401,1.2447704076766968,954.98,30.951,4895.629,0.0
3.654552698135376,3.18748140335083,121.513,15.342,258.373,0.0
1.3773099184036255,1.6873115301132202,2419.029,40.58,11446.132,1.072
1.8499822616577148,0.7263138294219971,67.098,13.542,742.945,1.072
3.4551897048950195,2.83215594291687,300.398,19.947,1997.504,0.804
2.404536008834839,1.4487959146499634,931.449,28.787,4235.256,0.0
2.6861729621887207,2.3358142375946045,1411.071,34.331,8203.17,0.268
2.0228347778320312,1.5604130029678345,1052.799,30.769,4033.352,1.609
2.8480987548828125,2.554856777191162,840.295,27.366,9871.729,1.34
2.672344923019409,2.549192190170288,304.92,20.698,2529.346,0.536
0.8353058099746704,1.6684800386428833,257.136,20.435,1210.675,0.268
2.7073240280151367,1.9315884113311768,170.774,17.792,582.285,1.609
1.5531131029129028,2.146455764770508,537.73,24.252,1648.626,0.0
2.5533061027526855,1.4202237129211426,64.409,13.404,438.912,2.145
0.8670824766159058,0.6898614168167114,373.431,23.545,1309.073,0.0
2.18996524810791,2.1731913089752197,770.681,27.379,14769.361,0.536
2.447094202041626,2.4726951122283936,131.8,16.135,845.268,1.072
1.9221339225769043,1.6806707382202148,239.782,19.411,1694.37,0.536
2.010422468185425,1.3565632104873657,214.263,18.843,628.101,1.072
2.5454230308532715,2.288682460784912,1410.518,32.259,26482.918,0.536
1.965144157409668,2.831943988800049,1040.693,30.106,2712.41,0.536
2.956026315689087,2.5667710304260254,88.089,14.294,271.573,0.268
1.491270899772644,1.3407713174819946,487.039,23.963,3323.21,0.0
2.2877683639526367,1.2717605829238892,2356.533,41.236,10491.357,1.072
3.720433235168457,2.640291452407837,373.346,21.998,1248.218,1.072
2.917666435241699,1.6145917177200317,379.799,22.291,1254.923,2.145
1.9516270160675049,0.5871403217315674,313.272,21.35,3611.291,2.145
2.4611237049102783,1.7901490926742554,595.67,25.065,6216.172,1.072
2.671978712081909,0.8548177480697632,582.889,25.491,8136.832,1.072
1.800614356994629,2.4526655673980713,695.559,26.556,7360.827,1.34
0.6644395589828491,1.067633032798767,532.324,25.86,3814.235,2.145
1.392676830291748,1.0188809633255005,167.102,17.237,465.803,0.536
1.4404410123825073,1.0202202796936035,1574.345,34.91,4391.454,0.536
1.8713226318359375,0.8030840754508972,1334.966,33.211,6533.479,0.804
2.52219295501709,2.4160547256469727,1007.537,29.054,7068.237,2.145
1.1855504512786865,0.5033034086227417,796.178,28.443,7502.46,0.536
0.9095361232757568,2.1625452041625977,919.349,29.273,12846.655,0.268
3.125931978225708,2.4068901538848877,765.778,26.286,5758.569,0.0
1.6400824785232544,2.346600294113159,827.851,28.881,16312.775,2.145
1.9620174169540405,1.3880630731582642,421.962,22.921,2053.345,3.217
1.82930588722229,2.531803607940674,510.245,23.76,2380.158,0.268
2.224764585494995,1.8319600820541382,28.594,10.24,41.037,0.536
2.17451810836792,2.0455615520477295,360.567,22.144,3551.954,2.145
2.756162166595459,1.7179884910583496,465.13,24.265,4065.369,1.609
2.433197021484375,2.301767349243164,562.547,23.935,2082.437,0.536
2.4139604568481445,1.4514081478118896,249.75,19.687,1297.439,2.145
1.5241303443908691,2.0816104412078857,1932.84,37.002,8742.377,1.072
2.851384162902832,1.6689661741256714,59.944,12.879,463.123,1.34
1.901136040687561,1.6561124324798584,614.086,26.869,4129.366,2.413
2.3957598209381104,1.9494037628173828,753.05,26.744,4308.858,0.536
2.3144590854644775,1.3451669216156006,309.743,21.539,3007.537,3.753
2.2863714694976807,2.3212332725524902,974.57,29.718,9932.127,1.072
2.1332831382751465,1.6927220821380615,2240.84,40.017,10826.224,1.34
1.7867082357406616,1.8663853406906128,353.711,21.901,2219.196,0.0
1.9873241186141968,1.6960687637329102,1058.315,30.54,4190.932,3.217
1.8760981559753418,0.8580422401428223,927.839,29.306,4292.075,0.0
1.5251061916351318,1.4555169343948364,92.068,15.181,1202.614,2.145
1.7715349197387695,2.1489548683166504,1428.094,32.501,11274.072,1.609
3.1397666931152344,2.524153709411621,479.501,23.113,1019.616,0.0
2.9278624057769775,3.5001049041748047,1601.29,32.944,12817.136,0.0
1.2952818870544434,1.84673273563385,953.081,30.764,6635.297,1.609
2.216050386428833,1.9952603578567505,191.211,18.469,1532.237,0.0
3.0264999866485596,2.510100841522217,924.451,28.507,2353.029,1.072
2.188058376312256,1.8645684719085693,782.669,28.021,7878.474,2.413
1.7306214570999146,3.081854820251465,1346.598,32.473,14985.962,0.268
2.2406811714172363,1.620732069015503,96.404,14.844,733.217,0.0
2.6838831901550293,1.648181438446045,1812.811,35.907,11205.225,1.34
2.6992027759552,0.8968443274497986,1346.745,33.897,8990.732,1.609
2.2640793323516846,2.418102979660034,527.145,23.999,7718.276,2.145
1.6161220073699951,1.5730773210525513,1511.374,33.144,6702.919,1.072
2.193704605102539,1.173275351524353,641.68,25.646,1732.775,0.0
2.241427183151245,0.08692912757396698,873.434,28.933,14569.823,1.877
1.6211090087890625,2.0865023136138916,478.618,23.542,12676.435,1.072
2.7001192569732666,0.976595401763916,251.433,19.689,2074.785,0.0
2.2026283740997314,1.8749557733535767,896.473,29.718,1756.372,0.0
3.3055436611175537,1.7508312463760376,438.798,23.463,1954.925,1.072
1.942126750946045,2.340291976928711,358.564,21.772,1475.783,0.0
0.7041913866996765,1.2771292924880981,1439.715,32.982,11662.519,0.268
2.9103426933288574,1.7647218704223633,591.562,25.791,4920.81,1.072
1.8824797868728638,1.711966872215271,535.276,24.231,4527.974,2.145
3.131861925125122,2.326333522796631,680.993,25.877,3042.022,2.145
3.864668607711792,2.052389144897461,47.326,11.778,88.424,0.536
1.281509518623352,1.819713830947876,842.946,29.136,3765.374,0.268
0.6796983480453491,2.429128646850586,1608.478,33.596,11817.858,0.268
2.461508274078369,0.7253648042678833,275.854,20.302,4937.263,1.609
2.5804905891418457,2.624109983444214,567.198,24.059,1318.461,0.0
0.7095749378204346,1.5159488916397095,1091.452,32.877,8683.67,1.609
1.652721881866455,2.320479393005371,1687.51,35.26,4870.284,0.268
1.9575198888778687,2.5516464710235596,535.079,23.999,4251.072,1.609
2.715158462524414,0.9849097728729248,320.976,21.008,1024.946,0.268
2.008654832839966,1.2903881072998047,540.618,25.57,10354.01,2.681
3.2067296504974365,0.9253576993942261,392.96,23.343,1344.723,0.0
1.7808603048324585,1.109969139099121,1022.68,31.676,5678.062,0.268
2.0787711143493652,2.074171781539917,640.851,26.085,6983.247,1.609
1.7614414691925049,0.9271483421325684,988.532,30.793,22743.105,0.536
2.591647148132324,1.4004627466201782,1681.434,35.292,7735.632,0.0
1.275776982307434,1.472832441329956,493.798,24.623,3978.404,1.609
1.39723539352417,1.9857338666915894,1154.592,31.455,13914.12,0.536
1.9356873035430908,1.783948302268982,451.051,23.314,7787.775,0.0
1.7313942909240723,0.9673104882240295,189.605,18.448,2259.151,1.072
2.881457805633545,1.2712695598602295,1234.293,31.766,8919.352,2.145
1.5572634935379028,1.0401216745376587,2547.676,42.655,18940.492,0.536
2.1884984970092773,2.0891733169555664,1480.647,34.878,12164.027,0.0
2.0372817516326904,2.0030901432037354,1290.4,31.872,10183.868,1.34
1.9267241954803467,1.7022091150283813,509.363,25.515,8132.449,2.413
2.040276288986206,1.5745251178741455,231.593,18.942,2133.057,1.609
1.0942381620407104,0.7086917161941528,915.359,29.419,5039.137,1.072
2.2956225872039795,0.8344892859458923,271.769,19.817,1727.771,0.0
2.0479843616485596,1.6539236307144165,1149.563,32.426,23641.89,0.0
2.968855619430542,2.071775197982788,140.906,16.239,895.648,0.268
1.6941370964050293,0.8558924198150635,146.314,17.0,3321.999,2.681
2.0299861431121826,0.4877578318119049,135.054,16.465,1956.565,2.681
2.0783534049987793,0.8032235503196716,493.704,24.002,6716.441,2.145
1.5230605602264404,1.3085154294967651,651.812,27.064,8598.604,2.413
2.124691963195801,1.8551642894744873,823.704,28.161,11797.655,0.804
2.295050859451294,0.8518095016479492,530.55,25.489,2223.431,0.536
3.8657872676849365,1.348728060722351,125.158,15.566,406.445,2.145
1.5286352634429932,0.7841356992721558,269.013,20.597,2794.877,0.0
2.244175672531128,1.966972827911377,1319.338,33.364,28853.576,0.536
2.5327346324920654,1.4074525833129883,623.794,26.161,4937.722,0.536
2.1884820461273193,2.732609748840332,427.295,22.483,6100.371,1.609
1.9204515218734741,1.5942977666854858,746.779,28.884,1148.554,0.0
1.7192749977111816,1.6551762819290161,1497.465,34.222,9884.942,0.536
2.024915933609009,1.3749035596847534,1535.4,35.722,9249.467,1.34
1.523373007774353,2.4631433486938477,1454.472,33.867,6338.975,0.0
2.2656643390655518,0.9833167791366577,216.997,19.446,1685.039,0.268
2.246589422225952,1.8852533102035522,873.747,27.843,3172.362,1.072
2.7273178100585938,3.374687671661377,618.101,25.271,3384.32,0.0
2.6151063442230225,1.5778926610946655,190.539,18.09,1676.856,0.0
2.5894432067871094,2.200634241104126,1241.751,32.297,8001.832,1.609
0.8530508875846863,0.8363503217697144,1087.078,31.641,6943.73,0.536
1.0992467403411865,0.5302120447158813,348.586,22.335,1986.682,1.072
2.661813735961914,1.9457234144210815,728.204,26.581,7587.574,0.0
2.6242401599884033,2.1434130668640137,632.24,25.705,7405.543,0.268
0.9480427503585815,1.734458565711975,413.843,23.723,8654.729,0.804
2.757539749145508,1.8629951477050781,482.369,24.233,4984.875,1.072
2.7313907146453857,1.3701393604278564,1033.819,31.147,3841.539,0.0
0.6134746074676514,1.716831088066101,816.397,28.851,2143.641,1.072
1.5001343488693237,2.089458465576172,564.032,24.976,2904.948,1.34
2.345500946044922,0.9169885516166687,343.542,21.874,3533.823,1.609
2.719550848007202,2.0880560874938965,496.174,23.852,1602.746,1.609
3.3575031757354736,2.688547134399414,428.492,22.85,3000.84,1.072
1.803634762763977,1.047020673751831,1614.38,34.691,8913.292,0.268
1.6800416707992554,2.1700780391693115,1424.083,31.931,2749.806,0.268
3.343308687210083,1.9812654256820679,230.368,18.875,1663.191,2.145
2.7755279541015625,1.8465549945831299,154.735,16.965,649.889,0.0
0.8415147662162781,1.487877368927002,466.326,25.606,2975.444,1.609
1.0793472528457642,2.024000644683838,437.857,23.946,2524.004,0.0
2.518051862716675,1.834208607673645,49.3,11.833,66.984,2.145
1.9147192239761353,1.5986931324005127,1144.281,32.322,7569.905,2.145
1.2728506326675415,0.7489858865737915,609.632,26.38,18140.676,1.34
1.8529658317565918,1.102832317352295,122.119,16.215,445.819,1.072
0.8579128980636597,1.2930296659469604,914.533,31.115,4891.265,1.072
1.901353359222412,1.4803329706192017,702.644,27.548,1982.014,1.072
2.1759722232818604,1.561299204826355,574.63,24.885,656.406,0.536
1.2268582582473755,1.1247692108154297,816.576,28.715,5624.368,0.0
1.7696136236190796,3.0747737884521484,1155.889,31.84,17533.638,2.413
2.563284397125244,1.6370512247085571,348.969,22.038,862.372,0.536
3.071197032928467,2.578195095062256,431.78,22.396,2006.063,2.145
1.015674114227295,2.5869300365448,1054.779,29.834,5372.403,1.877
2.3426225185394287,2.9525485038757324,609.589,25.092,4340.576,1.609
2.4999985694885254,2.9589438438415527,425.482,21.897,3983.979,1.609
1.9452049732208252,0.811998188495636,716.848,27.937,4203.91,3.217
1.348063588142395,2.18790864944458,436.803,23.074,3222.253,3.217
2.7642064094543457,2.732295274734497,201.243,17.832,2484.165,3.217
2.4326040744781494,2.2857885360717773,139.056,16.226,375.618,0.536
2.4650051593780518,1.8153728246688843,387.379,22.425,10223.21,0.536
1.5589524507522583,1.9591585397720337,214.675,19.336,2804.135,2.145
1.0217479467391968,1.7792447805404663,705.634,27.145,12316.09,0.268
2.7498841285705566,1.964047908782959,55.653,12.399,278.766,0.536
2.191183090209961,2.2411985397338867,738.448,27.446,6902.858,0.0
2.706724166870117,2.460196018218994,329.639,21.255,1833.582,1.072
1.3794469833374023,0.755742073059082,552.313,25.761,8588.793,1.072
1.6500264406204224,1.0651675462722778,869.342,29.725,7826.121,2.145
1.7443126440048218,2.3195619583129883,560.494,24.117,3208.943,2.145
2.327387571334839,1.3897420167922974,374.567,21.89,1378.338,0.0
3.104830741882324,2.485539436340332,395.453,21.297,4046.059,2.413
1.12409508228302,2.051234245300293,959.689,30.103,6879.083,1.072
1.149430274963379,2.299670696258545,590.691,25.889,8993.673,2.145
1.7663823366165161,1.6256698369979858,845.093,28.456,10355.43,0.268
0.9770040512084961,1.9760788679122925,1095.592,32.143,18297.095,1.609
2.146895408630371,1.3506231307983398,647.571,26.503,1871.273,0.0
3.474853992462158,1.4701247215270996,157.101,16.596,557.211,0.536
2.6133131980895996,1.7810461521148682,129.325,16.081,820.546,0.0
2.274557113647461,1.5798406600952148,1090.703,31.042,31322.762,2.681
1.7262294292449951,0.17092475295066833,505.817,25.373,2823.709,2.145
2.9242589473724365,2.2703475952148438,1948.096,36.666,9029.751,0.536
1.923290491104126,1.0532608032226562,810.223,29.373,1892.353,0.536
1.6343153715133667,2.9959211349487305,2054.663,37.178,10423.61,0.0
2.6688263416290283,1.3432186841964722,1382.135,33.268,7828.92,1.072
3.1426873207092285,2.5332627296447754,212.382,18.32,616.564,1.072
1.004296064376831,0.9945157766342163,370.833,22.587,3766.464,0.0
2.55732798576355,2.7832210063934326,333.988,21.416,1926.331,0.536
1.6697192192077637,1.4100028276443481,142.245,16.292,1311.1,0.536
1.31828773021698,3.0226268768310547,1607.219,35.331,4376.608,0.0
2.9853312969207764,1.5265834331512451,164.801,17.222,985.631,1.072
2.3246653079986572,2.0768017768859863,510.138,23.892,8347.139,2.145
