encryption,compression,compressionBzip2,compressionGzip,compressionLzo,compressionZpaq,compressionLzma,unlimitedWindowSize,disableCompressibilityTesting,Level,ProcessorCount,MaxRam,Performance-,Benchmark-cpu-
0,1,0,0,1,0,0,0,1,8,4,6,14179.8,40.70219
0,1,0,0,1,0,0,0,1,9,4,6,14258.4,41.324286
0,1,0,0,1,0,0,0,1,1,1,18,11608,36.988636
0,1,0,0,1,0,0,0,1,2,1,18,11476.6,37.716667
0,1,0,0,1,0,0,0,1,3,1,18,11515.2,35.456061
0,1,0,0,1,0,0,0,1,4,1,18,11122.2,37.719545
0,1,0,0,1,0,0,0,1,5,1,18,11711.8,39.228333
0,1,0,0,1,0,0,0,1,6,1,18,11833.2,37.756667
0,1,0,0,1,0,0,0,1,7,1,18,13040.2,38.041428
0,1,0,0,1,0,0,0,1,8,1,18,13126.2,37.720861
0,1,0,0,1,0,0,0,1,9,1,18,12863.6,38.532307
0,1,0,0,1,0,0,0,1,1,2,18,10074.8,47.406545
0,1,0,0,1,0,0,0,1,2,2,18,9805.4,46.108444
0,1,0,0,1,0,0,0,1,3,2,18,10022,47.198
0,1,0,0,1,0,0,0,1,4,2,18,9878.4,46.473273
0,1,0,0,1,0,0,0,1,5,2,18,10465.4,43.812909
0,1,0,0,1,0,0,0,1,6,2,18,10980,40.502909
0,1,0,0,1,0,0,0,1,7,2,18,11878,40.528333
0,1,0,0,1,0,0,0,1,8,2,18,11851.6,39.817575
0,1,0,0,1,0,0,0,1,9,2,18,12049.4,40.865385
0,1,0,0,1,0,0,0,1,1,3,18,9994.2,48.681172
0,1,0,0,1,0,0,0,1,2,3,18,9982,48.456889
0,1,0,0,1,0,0,0,1,3,3,18,10262.6,49.675273
0,1,0,0,1,0,0,0,1,4,3,18,10051.8,46.870727
0,1,0,0,1,0,0,0,1,5,3,18,10697.4,41.337455
0,1,0,0,1,0,0,0,1,6,3,18,10793.4,42.604727
0,1,0,0,1,0,0,0,1,7,3,18,12170.4,41.284487
0,1,0,0,1,0,0,0,1,8,3,18,12516,39.631795
0,1,0,0,1,0,0,0,1,9,3,18,12222.2,40.485256
0,1,0,0,1,0,0,0,1,1,4,18,10016.8,49.538
0,1,0,0,1,0,0,0,1,2,4,18,10045.6,49.914
0,1,0,0,1,0,0,0,1,3,4,18,9965,49.105778
0,1,0,0,1,0,0,0,1,4,4,18,10307.8,49.205273
0,1,0,0,1,0,0,0,1,5,4,18,10421.8,43.560364
0,1,0,0,1,0,0,0,1,6,4,18,10894.8,42.943273
0,1,0,0,1,0,0,0,1,7,4,18,12310.6,40.490897
0,1,0,0,1,0,0,0,1,8,4,18,12264.4,40.483333
0,1,0,0,1,0,0,0,1,9,4,18,12335.2,40.502949
0,1,0,0,1,0,0,1,1,1,1,2,12243.4,35.517949
0,1,0,0,1,0,0,1,1,2,1,2,11725.2,36.193333
0,1,0,0,1,0,0,1,1,3,1,2,12132.4,37.686282
0,1,0,0,1,0,0,1,1,4,1,2,11624.2,38.971667
0,1,0,0,1,0,0,1,1,5,1,2,11579.2,41.904301
0,1,0,0,1,0,0,1,1,6,1,2,11987,40.826841
0,1,0,0,1,0,0,1,1,7,1,2,12619.2,42.158333
0,1,0,0,1,0,0,1,1,8,1,2,12771.8,43.799451
0,1,0,0,1,0,0,1,1,9,1,2,12587.2,42.510513
0,1,0,0,1,0,0,1,1,1,2,2,10696.2,45.091455
0,1,0,0,1,0,0,1,1,2,2,2,10649,46.869818
0,1,0,0,1,0,0,1,1,3,2,2,10707.6,43.791273
0,1,0,0,1,0,0,1,1,4,2,2,11085.4,45.68894
0,1,0,0,1,0,0,1,1,5,2,2,11157.2,46.888636
0,1,0,0,1,0,0,1,1,6,2,2,11509.6,45.642879
0,1,0,0,1,0,0,1,1,7,2,2,12874.8,43.06
0,1,0,0,1,0,0,1,1,8,2,2,12611.6,41.761795
0,1,0,0,1,0,0,1,1,9,2,2,12851.8,42.251282
0,1,0,0,1,0,0,1,1,1,3,2,10689.6,48.835576
0,1,0,0,1,0,0,1,1,2,3,2,10664.6,49.632879
0,1,0,0,1,0,0,1,1,3,3,2,10722.6,48.590909
0,1,0,0,1,0,0,1,1,4,3,2,10980,48.413485
0,1,0,0,1,0,0,1,1,5,3,2,11272,47.369091
0,1,0,0,1,0,0,1,1,6,3,2,11651.8,46.548182
0,1,0,0,1,0,0,1,1,7,3,2,12747.8,42.926538
0,1,0,0,1,0,0,1,1,8,3,2,12976.2,42.273388
0,1,0,0,1,0,0,1,1,9,3,2,12899,43.196923
0,1,0,0,1,0,0,1,1,1,4,2,10547,49.037091
0,1,0,0,1,0,0,1,1,2,4,2,10475.6,48.103455
0,1,0,0,1,0,0,1,1,3,4,2,10454,49.662545
0,1,0,0,1,0,0,1,1,4,4,2,10786.6,48.848727
0,1,0,0,1,0,0,1,1,5,4,2,11211.6,48.358455
0,1,0,0,1,0,0,1,1,6,4,2,11353.2,48.851364
0,1,0,0,1,0,0,1,1,7,4,2,12875.2,43.856483
0,1,0,0,1,0,0,1,1,8,4,2,12939.8,42.91141
0,1,0,0,1,0,0,1,1,9,4,2,13017.6,43.913846
0,1,0,0,1,0,0,1,1,1,1,6,11731.6,37.641667
0,1,0,0,1,0,0,1,1,2,1,6,11757,36.645
0,1,0,0,1,0,0,1,1,3,1,6,11441.4,38.389545
0,1,0,0,1,0,0,1,1,4,1,6,10991,40.066061
0,1,0,0,1,0,0,1,1,5,1,6,11306.6,42.147273
0,1,0,0,1,0,0,1,1,6,1,6,11506.4,41.774394
0,1,0,0,1,0,0,1,1,7,1,6,12402.8,41.18359
0,1,0,0,1,0,0,1,1,8,1,6,12853.2,41.312875
0,1,0,0,1,0,0,1,1,9,1,6,12480.4,42.606282
0,1,0,0,1,0,0,1,1,1,2,6,10493.8,45.443273
0,1,0,0,1,0,0,1,1,2,2,6,10730.4,46.046545
0,1,0,0,1,0,0,1,1,3,2,6,10236.8,49.149091
0,1,0,0,1,0,0,1,1,4,2,6,10584,47.658909
0,1,0,0,1,0,0,1,1,5,2,6,10911.4,45.052727
0,1,0,0,1,0,0,1,1,6,2,6,11067.8,45.613333
0,1,0,0,1,0,0,1,1,7,2,6,12726.8,41.286538
0,1,0,0,1,0,0,1,1,8,2,6,12728,41.799487
0,1,0,0,1,0,0,1,1,9,2,6,12733,43.567692
0,1,0,0,1,0,0,1,1,1,3,6,10547,48.444545
0,1,0,0,1,0,0,1,1,2,3,6,10523,50.276727
0,1,0,0,1,0,0,1,1,3,3,6,10245.4,49.937273
0,1,0,0,1,0,0,1,1,4,3,6,10823.6,48.841818
0,1,0,0,1,0,0,1,1,5,3,6,10854.4,47.156364
0,1,0,0,1,0,0,1,1,6,3,6,11044,46.489091
0,1,0,0,1,0,0,1,1,7,3,6,12989.4,42.787179
0,1,0,0,1,0,0,1,1,8,3,6,12728,43.942564
0,1,0,0,1,0,0,1,1,9,3,6,12479.6,41.864872
0,1,0,0,1,0,0,1,1,1,4,6,10727.2,51.078182
0,1,0,0,1,0,0,1,1,2,4,6,10189.8,51.623091
0,1,0,0,1,0,0,1,1,3,4,6,10418.4,48.406
0,1,0,0,1,0,0,1,1,4,4,6,10718,50.539455
0,1,0,0,1,0,0,1,1,5,4,6,11060.2,46.44197
0,1,0,0,1,0,0,1,1,6,4,6,11489.6,46.223333
0,1,0,0,1,0,0,1,1,7,4,6,12864.8,42.378718
0,1,0,0,1,0,0,1,1,8,4,6,12604.8,41.737308
0,1,0,0,1,0,0,1,1,9,4,6,12882,42.968077
0,1,0,0,1,0,0,1,1,1,1,18,11841.4,36.530256
0,1,0,0,1,0,0,1,1,2,1,18,11642.6,36.06803
0,1,0,0,1,0,0,1,1,3,1,18,11862.2,34.447774
0,1,0,0,1,0,0,1,1,4,1,18,11393.8,37.713245
0,1,0,0,1,0,0,1,1,5,1,18,11907.4,36.931667
0,1,0,0,1,0,0,1,1,6,1,18,12192.4,37.233846
0,1,0,0,1,0,0,1,1,7,1,18,13362.6,38.033297
0,1,0,0,1,0,0,1,1,8,1,18,13142,38.038901
0,1,0,0,1,0,0,1,1,9,1,18,13305,38.264176
0,1,0,0,1,0,0,1,1,1,2,18,10071.8,46.868545
0,1,0,0,1,0,0,1,1,2,2,18,10034.4,46.023333
0,1,0,0,1,0,0,1,1,3,2,18,10563.8,45.488
0,1,0,0,1,0,0,1,1,4,2,18,9930.6,44.77
0,1,0,0,1,0,0,1,1,5,2,18,10625.8,42.652364
0,1,0,0,1,0,0,1,1,6,2,18,11185.8,41.859697
0,1,0,0,1,0,0,1,1,7,2,18,12101.4,40.449231
0,1,0,0,1,0,0,1,1,8,2,18,12227.2,38.540769
0,1,0,0,1,0,0,1,1,9,2,18,12298.2,38.79218
0,1,0,0,1,0,0,1,1,1,3,18,10165,49.927455
0,1,0,0,1,0,0,1,1,2,3,18,10180,50.204182
0,1,0,0,1,0,0,1,1,3,3,18,10358,50.608697
0,1,0,0,1,0,0,1,1,4,3,18,10452.6,44.724182
0,1,0,0,1,0,0,1,1,5,3,18,11040.8,42.562909
0,1,0,0,1,0,0,1,1,6,3,18,10949.2,43.327273
0,1,0,0,1,0,0,1,1,7,3,18,12531.6,39.672821
0,1,0,0,1,0,0,1,1,8,3,18,12994.2,39.807784
0,1,0,0,1,0,0,1,1,9,3,18,12418.4,41.568846
0,1,0,0,1,0,0,1,1,1,4,18,10327.4,49.745273
0,1,0,0,1,0,0,1,1,2,4,18,10513.8,52.176545
0,1,0,0,1,0,0,1,1,3,4,18,10157,50.470182
0,1,0,0,1,0,0,1,1,4,4,18,10289.2,47.788364
0,1,0,0,1,0,0,1,1,5,4,18,11231.4,43.996364
0,1,0,0,1,0,0,1,1,6,4,18,11046.6,43.269091
0,1,0,0,1,0,0,1,1,7,4,18,12514.6,40.011025
0,1,0,0,1,0,0,1,1,8,4,18,12720.8,41.098388
0,1,0,0,1,0,0,1,1,9,4,18,12435.8,40.763333
1,1,0,0,1,0,0,0,1,1,1,2,15144.6,34.021333
1,1,0,0,1,0,0,0,1,2,1,2,15088.6,33.248286
1,1,0,0,1,0,0,0,1,3,1,2,15416,34.755667
1,1,0,0,1,0,0,0,1,4,1,2,15545.6,35.9655
1,1,0,0,1,0,0,0,1,5,1,2,15335.2,39.036167
1,1,0,0,1,0,0,0,1,6,1,2,16520.6,36.95
1,1,0,0,1,0,0,0,1,7,1,2,19968.6,35.482368
1,1,0,0,1,0,0,0,1,8,1,2,19992,36.93
1,1,0,0,1,0,0,0,1,9,1,2,20152.6,37.569238
1,1,0,0,1,0,0,0,1,1,2,2,11969.8,45.165128
1,1,0,0,1,0,0,0,1,2,2,2,12258.2,42.779231
1,1,0,0,1,0,0,0,1,3,2,2,12866,42.772051
1,1,0,0,1,0,0,0,1,4,2,2,13489.8,42.280989
1,1,0,0,1,0,0,0,1,5,2,2,14186.8,42.982191
1,1,0,0,1,0,0,0,1,6,2,2,15739.6,42.505
1,1,0,0,1,0,0,0,1,7,2,2,19490.4,39.804632
1,1,0,0,1,0,0,0,1,8,2,2,19622,39.874421
1,1,0,0,1,0,0,0,1,9,2,2,19562.6,39.165895
1,1,0,0,1,0,0,0,1,1,3,2,12002.6,46.783333
1,1,0,0,1,0,0,0,1,2,3,2,11971.6,45.860455
1,1,0,0,1,0,0,0,1,3,3,2,12561.4,45.802308
1,1,0,0,1,0,0,0,1,4,3,2,13222.8,44.345934
1,1,0,0,1,0,0,0,1,5,3,2,14240.4,45.859048
1,1,0,0,1,0,0,0,1,6,3,2,15580,41.87325
1,1,0,0,1,0,0,0,1,7,3,2,19476.2,39.459
1,1,0,0,1,0,0,0,1,8,3,2,19581.4,39.390158
1,1,0,0,1,0,0,0,1,9,3,2,19675,39.078211
1,1,0,0,1,0,0,0,1,1,4,2,11790.8,45.945
1,1,0,0,1,0,0,0,1,2,4,2,12048.6,46.651667
1,1,0,0,1,0,0,0,1,3,4,2,12875.6,44.534872
1,1,0,0,1,0,0,0,1,4,4,2,13331.4,45.406923
1,1,0,0,1,0,0,0,1,5,4,2,14056,45.664286
1,1,0,0,1,0,0,0,1,6,4,2,15669.8,42.628083
1,1,0,0,1,0,0,0,1,7,4,2,19480,39.448263
1,1,0,0,1,0,0,0,1,8,4,2,19805.2,38.409737
1,1,0,0,1,0,0,0,1,9,4,2,19503.4,39.367053
1,1,0,0,1,0,0,0,1,1,1,6,15214.6,33.602667
1,1,0,0,1,0,0,0,1,2,1,6,15333.2,32.746083
1,1,0,0,1,0,0,0,1,3,1,6,14724.2,34.885429
1,1,0,0,1,0,0,0,1,4,1,6,13745,38.759494
1,1,0,0,1,0,0,0,1,5,1,6,13820.2,40.242857
1,1,0,0,1,0,0,0,1,6,1,6,14767.2,38.145953
1,1,0,0,1,0,0,0,1,7,1,6,16189.8,36.951833
1,1,0,0,1,0,0,0,1,8,1,6,16042.2,39.844417
1,1,0,0,1,0,0,0,1,9,1,6,16024,39.461417
1,1,0,0,1,0,0,0,1,1,2,6,11738.4,43.939242
1,1,0,0,1,0,0,0,1,2,2,6,11888,42.04197
1,1,0,0,1,0,0,0,1,3,2,6,12068.6,46.555769
1,1,0,0,1,0,0,0,1,4,2,6,11988.8,46.99
1,1,0,0,1,0,0,0,1,5,2,6,12458.8,47.924615
1,1,0,0,1,0,0,0,1,6,2,6,13139.2,45.482747
1,1,0,0,1,0,0,0,1,7,2,6,15430,40.102667
1,1,0,0,1,0,0,0,1,8,2,6,15212.4,42.719
1,1,0,0,1,0,0,0,1,9,2,6,15184.6,42.500083
1,1,0,0,1,0,0,0,1,1,3,6,11631,44.945455
1,1,0,0,1,0,0,0,1,2,3,6,11718.2,44.890303
1,1,0,0,1,0,0,0,1,3,3,6,11734.6,47.650152
1,1,0,0,1,0,0,0,1,4,3,6,12090.2,46.86218
1,1,0,0,1,0,0,0,1,5,3,6,12420.6,47.508333
1,1,0,0,1,0,0,0,1,6,3,6,13021.2,46.954725
1,1,0,0,1,0,0,0,1,7,3,6,15344.8,40.62775
1,1,0,0,1,0,0,0,1,8,3,6,15134.4,41.548
1,1,0,0,1,0,0,0,1,9,3,6,15219.8,41.449333
1,1,0,0,1,0,0,0,1,1,4,6,11622.4,42.552727
1,1,0,0,1,0,0,0,1,2,4,6,11836.6,44.211667
1,1,0,0,1,0,0,0,1,3,4,6,11877,46.763636
1,1,0,0,1,0,0,0,1,4,4,6,12010.6,49.997949
1,1,0,0,1,0,0,0,1,5,4,6,12371.6,46.961538
1,1,0,0,1,0,0,0,1,6,4,6,13014.2,47.327692
1,1,0,0,1,0,0,0,1,7,4,6,15284.6,43.19425
1,1,0,0,1,0,0,0,1,8,4,6,15139.8,43.102667
1,1,0,0,1,0,0,0,1,9,4,6,15147.8,42.98825
1,1,0,0,1,0,0,0,1,1,1,18,14880,33.158381
1,1,0,0,1,0,0,0,1,2,1,18,15131.8,32.829333
1,1,0,0,1,0,0,0,1,3,1,18,15269.4,34.597167
1,1,0,0,1,0,0,0,1,4,1,18,13487.2,38.641978
1,1,0,0,1,0,0,0,1,5,1,18,13818,36.791099
1,1,0,0,1,0,0,0,1,6,1,18,13915.6,38.881429
1,1,0,0,1,0,0,0,1,7,1,18,15075.4,37.651095
1,1,0,0,1,0,0,0,1,8,1,18,15368.8,36.10025
1,1,0,0,1,0,0,0,1,9,1,18,15287.2,38.552
1,1,0,0,1,0,0,0,1,1,2,18,11396.4,44.134849
1,1,0,0,1,0,0,0,1,2,2,18,11764.2,44.480606
1,1,0,0,1,0,0,0,1,3,2,18,11333.2,46.768939
1,1,0,0,1,0,0,0,1,4,2,18,11082.6,47.338182
1,1,0,0,1,0,0,0,1,5,2,18,11790.8,46.653788
1,1,0,0,1,0,0,0,1,6,2,18,12031,46.778846
1,1,0,0,1,0,0,0,1,7,2,18,13884.8,42.039121
1,1,0,0,1,0,0,0,1,8,2,18,13108.4,44.55967
1,1,0,0,1,0,0,0,1,9,2,18,13128.2,42.020769
1,1,0,0,1,0,0,0,1,1,3,18,11250.2,43.449242
1,1,0,0,1,0,0,0,1,2,3,18,11284,44.156364
1,1,0,0,1,0,0,0,1,3,3,18,11440.8,48.847552
1,1,0,0,1,0,0,0,1,4,3,18,10998.2,49.474545
1,1,0,0,1,0,0,0,1,5,3,18,11809,45.179091
1,1,0,0,1,0,0,0,1,6,3,18,11705.6,45.859394
1,1,0,0,1,0,0,0,1,7,3,18,13476,43.651868
1,1,0,0,1,0,0,0,1,8,3,18,13078.8,43.519231
1,1,0,0,1,0,0,0,1,9,3,18,12989.4,45.156923
1,1,0,0,1,0,0,0,1,1,4,18,11186.4,43.201818
1,1,0,0,1,0,0,0,1,2,4,18,11068,43.316364
1,1,0,0,1,0,0,0,1,3,4,18,11504.4,49.798403
1,1,0,0,1,0,0,0,1,4,4,18,11027.8,52.185454
1,1,0,0,1,0,0,0,1,5,4,18,11546.4,47.447611
1,1,0,0,1,0,0,0,1,6,4,18,11848,47.568333
1,1,0,0,1,0,0,0,1,7,4,18,13047.8,44.461429
1,1,0,0,1,0,0,0,1,8,4,18,13736.2,41.165403
1,1,0,0,1,0,0,0,1,9,4,18,12924.8,44.886154
1,1,0,0,1,0,0,1,1,1,1,2,14999.4,34.227095
1,1,0,0,1,0,0,1,1,2,1,2,14878.8,35.256476
1,1,0,0,1,0,0,1,1,3,1,2,14965.8,34.049059
1,1,0,0,1,0,0,1,1,4,1,2,14985,35.71
1,1,0,0,1,0,0,1,1,5,1,2,13661,42.593729
1,1,0,0,1,0,0,1,1,6,1,2,13442.4,42.235714
1,1,0,0,1,0,0,1,1,7,1,2,13779,44.208791
1,1,0,0,1,0,0,1,1,8,1,2,14023.6,43.104
1,1,0,0,1,0,0,1,1,9,1,2,13713.8,45.069216
1,1,0,0,1,0,0,1,1,1,2,2,12575,46.649179
1,1,0,0,1,0,0,1,1,2,2,2,11523.6,47.738333
1,1,0,0,1,0,0,1,1,3,2,2,12445.4,45.272646
1,1,0,0,1,0,0,1,1,4,2,2,12019,45.97803
1,1,0,0,1,0,0,1,1,5,2,2,12414,46.736282
1,1,0,0,1,0,0,1,1,6,2,2,13359.2,46.673154
1,1,0,0,1,0,0,1,1,7,2,2,13513.2,46.572857
1,1,0,0,1,0,0,1,1,8,2,2,13778,44.401319
1,1,0,0,1,0,0,1,1,9,2,2,13592.6,46.068242
1,1,0,0,1,0,0,1,1,1,3,2,12408.2,44.889333
1,1,0,0,1,0,0,1,1,2,3,2,11776.6,47.83
1,1,0,0,1,0,0,1,1,3,3,2,11820.6,47.250455
1,1,0,0,1,0,0,1,1,4,3,2,12020.6,46.565454
1,1,0,0,1,0,0,1,1,5,3,2,12441,48.870897
1,1,0,0,1,0,0,1,1,6,3,2,13240,48.636667
1,1,0,0,1,0,0,1,1,7,3,2,13969.6,46.271429
1,1,0,0,1,0,0,1,1,8,3,2,13635.8,46.713956
1,1,0,0,1,0,0,1,1,9,3,2,13694.2,47.338571
1,1,0,0,1,0,0,1,1,1,4,2,11749,46.471061
1,1,0,0,1,0,0,1,1,2,4,2,12253.6,46.809732
1,1,0,0,1,0,0,1,1,3,4,2,11551.6,48.676667
1,1,0,0,1,0,0,1,1,4,4,2,12586.8,50.339559
1,1,0,0,1,0,0,1,1,5,4,2,11989,51.238333
1,1,0,0,1,0,0,1,1,6,4,2,12506.8,50.539872
1,1,0,0,1,0,0,1,1,7,4,2,13568.2,47.03011
1,1,0,0,1,0,0,1,1,8,4,2,13750.8,48.027143
1,1,0,0,1,0,0,1,1,9,4,2,14212.8,45.542418
1,1,0,0,1,0,0,1,1,1,1,6,15134,35.028167
1,1,0,0,1,0,0,1,1,2,1,6,15123,33.637036
1,1,0,0,1,0,0,1,1,3,1,6,14654.4,35.425333
1,1,0,0,1,0,0,1,1,4,1,6,13387,40.084505
1,1,0,0,1,0,0,1,1,5,1,6,12378.4,43.957436
1,1,0,0,1,0,0,1,1,6,1,6,13077.4,43.47967
1,1,0,0,1,0,0,1,1,7,1,6,13738.4,43.737583
1,1,0,0,1,0,0,1,1,8,1,6,13824.2,44.56
1,1,0,0,1,0,0,1,1,9,1,6,13994,41.998974
1,1,0,0,1,0,0,1,1,1,2,6,11607.4,45.616515
1,1,0,0,1,0,0,1,1,2,2,6,11858.6,43.290455
1,1,0,0,1,0,0,1,1,3,2,6,11982.8,45.661224
1,1,0,0,1,0,0,1,1,4,2,6,11958.6,48.8
1,1,0,0,1,0,0,1,1,5,2,6,12352,46.684546
1,1,0,0,1,0,0,1,1,6,2,6,11947.8,48.055
1,1,0,0,1,0,0,1,1,7,2,6,13634,44.425275
1,1,0,0,1,0,0,1,1,8,2,6,13449.4,46.39822
1,1,0,0,1,0,0,1,1,9,2,6,13858.8,43.74875
1,1,0,0,1,0,0,1,1,1,3,6,11536.8,44.895303
1,1,0,0,1,0,0,1,1,2,3,6,11771.2,45.435851
1,1,0,0,1,0,0,1,1,3,3,6,11550.2,47.833333
1,1,0,0,1,0,0,1,1,4,3,6,11785.6,48.724825
1,1,0,0,1,0,0,1,1,5,3,6,11694.4,49.163485
1,1,0,0,1,0,0,1,1,6,3,6,11948,49.972949
1,1,0,0,1,0,0,1,1,7,3,6,13467,44.721868
1,1,0,0,1,0,0,1,1,8,3,6,13868.4,43.605223
1,1,0,0,1,0,0,1,1,9,3,6,13329.4,45.904615
1,1,0,0,1,0,0,1,1,1,4,6,11567,47.113636
1,1,0,0,1,0,0,1,1,2,4,6,11334.8,47.231212
1,1,0,0,1,0,0,1,1,3,4,6,11612.8,49.097925
1,1,0,0,1,0,0,1,1,4,4,6,11572.2,51.021667
1,1,0,0,1,0,0,1,1,5,4,6,11702.2,51.669394
1,1,0,0,1,0,0,1,1,6,4,6,11885.6,50.693333
1,1,0,0,1,0,0,1,1,7,4,6,13723.2,46.401385
1,1,0,0,1,0,0,1,1,8,4,6,13399,46.662198
1,1,0,0,1,0,0,1,1,9,4,6,13489.6,46.366828
1,1,0,0,1,0,0,1,1,1,1,18,14985.8,31.379714
1,1,0,0,1,0,0,1,1,2,1,18,14886.8,32.220952
1,1,0,0,1,0,0,1,1,3,1,18,15276.4,32.744
1,1,0,0,1,0,0,1,1,4,1,18,13763.4,38.572857
1,1,0,0,1,0,0,1,1,5,1,18,13743.2,37.549135
1,1,0,0,1,0,0,1,1,6,1,18,14400,38.039333
1,1,0,0,1,0,0,1,1,7,1,18,15293,39.677333
1,1,0,0,1,0,0,1,1,8,1,18,15248,39.11275
1,1,0,0,1,0,0,1,1,9,1,18,15037.6,38.939417
1,1,0,0,1,0,0,1,1,1,2,18,11625.2,45.063508
1,1,0,0,1,0,0,1,1,2,2,18,11657.4,43.944091
1,1,0,0,1,0,0,1,1,3,2,18,11555.4,47.105
1,1,0,0,1,0,0,1,1,4,2,18,11502.8,46.827354
1,1,0,0,1,0,0,1,1,5,2,18,11774,47.023333
1,1,0,0,1,0,0,1,1,6,2,18,12073.2,46.940898
1,1,0,0,1,0,0,1,1,7,2,18,13664.6,41.710989
1,1,0,0,1,0,0,1,1,8,2,18,13204,43.034945
1,1,0,0,1,0,0,1,1,9,2,18,13280.2,43.788022
1,1,0,0,1,0,0,1,1,1,3,18,11243,42.932727
1,1,0,0,1,0,0,1,1,2,3,18,11153,45.18894
1,1,0,0,1,0,0,1,1,3,3,18,11341.4,47.962879
1,1,0,0,1,0,0,1,1,4,3,18,11294.2,49.312121
1,1,0,0,1,0,0,1,1,5,3,18,11659.8,47.401212
1,1,0,0,1,0,0,1,1,6,3,18,11694.4,46.993333
1,1,0,0,1,0,0,1,1,7,3,18,13130,44.989451
1,1,0,0,1,0,0,1,1,8,3,18,13219.8,44.004615
1,1,0,0,1,0,0,1,1,9,3,18,13412,44.623297
1,1,0,0,1,0,0,1,1,1,4,18,11292.2,44.051061
1,1,0,0,1,0,0,1,1,2,4,18,11137.6,45.07197
1,1,0,0,1,0,0,1,1,3,4,18,11201,48.796212
1,1,0,0,1,0,0,1,1,4,4,18,11209.4,51.544697
1,1,0,0,1,0,0,1,1,5,4,18,11292.8,47.928333
1,1,0,0,1,0,0,1,1,6,4,18,11794.4,46.335641
1,1,0,0,1,0,0,1,1,7,4,18,13124.8,45.072198
1,1,0,0,1,0,0,1,1,8,4,18,13010.4,42.533974
1,1,0,0,1,0,0,1,1,9,4,18,12990.4,44.683077
0,1,0,0,0,1,0,0,0,1,1,2,219691.2,26.416613
0,1,0,0,0,1,0,0,0,2,1,2,219630.6,26.499294
0,1,0,0,0,1,0,0,0,3,1,2,220138.6,26.570305
0,1,0,0,0,1,0,0,0,4,1,2,685110.8,25.667812
0,1,0,0,0,1,0,0,0,5,1,2,684893,25.717722
0,1,0,0,0,1,0,0,0,6,1,2,684612.4,25.783617
0,1,0,0,0,1,0,0,0,7,1,2,684982.4,25.895569
0,1,0,0,0,1,0,0,0,8,1,2,1608967.6,25.508035
0,1,0,0,0,1,0,0,0,9,1,2,1609035.8,25.518315
0,1,0,0,0,1,0,0,0,1,2,2,219609.8,26.512603
0,1,0,0,0,1,0,0,0,2,2,2,219993.6,26.538428
0,1,0,0,0,1,0,0,0,3,2,2,219930.6,26.571047
0,1,0,0,0,1,0,0,0,4,2,2,685465.8,25.678218
0,1,0,0,0,1,0,0,0,5,2,2,685050.4,25.735441
0,1,0,0,0,1,0,0,0,6,2,2,684838.4,25.815535
0,1,0,0,0,1,0,0,0,7,2,2,685274.8,25.968257
0,1,0,0,0,1,0,0,0,8,2,2,1608304.8,25.512464
0,1,0,0,0,1,0,0,0,9,2,2,1606836.2,25.51892
0,1,0,0,0,1,0,0,0,1,3,2,219381.8,26.447557
0,1,0,0,0,1,0,0,0,2,3,2,220036.2,26.44193
0,1,0,0,0,1,0,0,0,3,3,2,220569,26.546413
0,1,0,0,0,1,0,0,0,4,3,2,685214.4,25.707262
0,1,0,0,0,1,0,0,0,5,3,2,684721,25.729994
0,1,0,0,0,1,0,0,0,6,3,2,684658.8,25.827584
0,1,0,0,0,1,0,0,0,7,3,2,684732.2,25.950708
0,1,0,0,0,1,0,0,0,8,3,2,1608025.8,25.522362
0,1,0,0,0,1,0,0,0,9,3,2,1607715.6,25.522949
0,1,0,0,0,1,0,0,0,1,4,2,219457,26.533571
0,1,0,0,0,1,0,0,0,2,4,2,219507,26.543516
0,1,0,0,0,1,0,0,0,3,4,2,219845.6,26.633913
0,1,0,0,0,1,0,0,0,4,4,2,685644,25.672946
0,1,0,0,0,1,0,0,0,5,4,2,684993.4,25.756943
0,1,0,0,0,1,0,0,0,6,4,2,684660,25.822349
0,1,0,0,0,1,0,0,0,7,4,2,685055.2,25.979642
0,1,0,0,0,1,0,0,0,8,4,2,1607828.4,25.529737
0,1,0,0,0,1,0,0,0,9,4,2,1609052.6,25.516299
0,1,0,0,0,1,0,0,0,1,1,6,219844,26.515851
0,1,0,0,0,1,0,0,0,2,1,6,220822.6,26.520387
0,1,0,0,0,1,0,0,0,3,1,6,219136.4,26.678012
0,1,0,0,0,1,0,0,0,4,1,6,694260.8,25.665933
0,1,0,0,0,1,0,0,0,5,1,6,694558.4,25.700589
0,1,0,0,0,1,0,0,0,6,1,6,694701.2,25.717958
0,1,0,0,0,1,0,0,0,7,1,6,694969,25.78656
0,1,0,0,0,1,0,0,0,8,1,6,1653181.4,25.428928
0,1,0,0,0,1,0,0,0,9,1,6,1651657.2,25.428969
0,1,0,0,0,1,0,0,0,1,2,6,220180.8,26.513173
0,1,0,0,0,1,0,0,0,2,2,6,220264.4,26.520201
0,1,0,0,0,1,0,0,0,3,2,6,219228.2,26.695444
0,1,0,0,0,1,0,0,0,4,2,6,695232,25.667414
0,1,0,0,0,1,0,0,0,5,2,6,694029.8,25.712084
0,1,0,0,0,1,0,0,0,6,2,6,694163.2,25.727946
0,1,0,0,0,1,0,0,0,7,2,6,695789,25.780126
