twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,Threads,TokenParts,ArnrMaxFrames,ArnrStrength,Performance-,Energy-,Cpu-
0,1,0,0,1,1,0,0,1,3,1,15,0,5680,268,41.24
0,1,0,0,1,1,0,0,1,4,1,15,0,5406.8,231.8,44.219333
0,1,0,0,1,1,0,0,1,1,2,15,0,7986.6,315.4,31.081111
0,1,0,0,1,1,0,0,1,2,2,15,0,6237,263.6,41.485714
0,1,0,0,1,1,0,0,1,3,2,15,0,5828.6,286.2,41.596286
0,1,0,0,1,1,0,0,1,4,2,15,0,5456,287.8,43.242
0,1,0,0,1,1,0,0,1,1,0,0,3,7870,320.6,32.3425
0,1,0,0,1,1,0,0,1,2,0,0,3,6418.6,272,37.936667
0,1,0,0,1,1,0,0,1,3,0,0,3,5803.2,262.8,41.716
0,1,0,0,1,1,0,0,1,4,0,0,3,5936.2,276.8,46.718571
0,1,0,0,1,1,0,0,1,1,1,0,3,7876.2,356.4,29.987857
0,1,0,0,1,1,0,0,1,2,1,0,3,6292.4,306.6,41.496191
0,1,0,0,1,1,0,0,1,3,1,0,3,5673.2,256.6,44.351333
0,1,0,0,1,1,0,0,1,4,1,0,3,5448,229,47.203333
0,1,0,0,1,1,0,0,1,1,2,0,3,8047.2,317.8,30.376667
0,1,0,0,1,1,0,0,1,2,2,0,3,6442.6,263.6,40.391429
0,1,0,0,1,1,0,0,1,3,2,0,3,5751.2,289.2,44.62
0,1,0,0,1,1,0,0,1,4,2,0,3,5356.4,275.8,45.042667
0,1,0,0,1,1,0,0,1,1,0,5,3,7842.8,326,33.225
0,1,0,0,1,1,0,0,1,2,0,5,3,6140.8,308,40.580476
0,1,0,0,1,1,0,0,1,3,0,5,3,5494,217.6,41.388
0,1,0,0,1,1,0,0,1,4,0,5,3,5437.4,289.6,45.548667
0,1,0,0,1,1,0,0,1,1,1,5,3,7779.4,333,32.1425
0,1,0,0,1,1,0,0,1,2,1,5,3,6313.4,258.6,37.333333
0,1,0,0,1,1,0,0,1,3,1,5,3,5923.4,266.6,41.966667
0,1,0,0,1,1,0,0,1,4,1,5,3,5461.4,282.6,42.310667
0,1,0,0,1,1,0,0,1,1,2,5,3,7883.8,312.2,29.648214
0,1,0,0,1,1,0,0,1,2,2,5,3,6185.4,279.6,40.844762
0,1,0,0,1,1,0,0,1,3,2,5,3,5577.4,282.8,40.282667
0,1,0,0,1,1,0,0,1,4,2,5,3,5206.2,256.6,44.298
0,1,0,0,1,1,0,0,1,1,0,15,3,7878.8,332.2,32.1025
0,1,0,0,1,1,0,0,1,2,0,15,3,6363.2,258.8,40.210476
0,1,0,0,1,1,0,0,1,3,0,15,3,5646.8,252.2,45.02
0,1,0,0,1,1,0,0,1,4,0,15,3,5601.6,239.4,43.584667
0,1,0,0,1,1,0,0,1,1,1,15,3,7900.6,318.6,31.8425
0,1,0,0,1,1,0,0,1,2,1,15,3,6348.8,278,40.671429
0,1,0,0,1,1,0,0,1,3,1,15,3,5794,247.4,39.560667
0,1,0,0,1,1,0,0,1,4,1,15,3,5239.8,232,42.272
0,1,0,0,1,1,0,0,1,1,2,15,3,7877.6,331,30.9925
0,1,0,0,1,1,0,0,1,2,2,15,3,6357,313.2,38.145714
0,1,0,0,1,1,0,0,1,3,2,15,3,5680.8,281.2,45.430952
0,1,0,0,1,1,0,0,1,4,2,15,3,5345,245.8,46.142
0,1,0,0,1,1,0,0,1,1,0,0,6,7865.2,368.6,28.976786
0,1,0,0,1,1,0,0,1,2,0,0,6,6260.8,301.6,38.5
0,1,0,0,1,1,0,0,1,3,0,0,6,5827,259.8,42.234667
0,1,0,0,1,1,0,0,1,4,0,0,6,5567.4,276.4,45.448667
0,1,0,0,1,1,0,0,1,1,1,0,6,7879.4,330.8,32.125
0,1,0,0,1,1,0,0,1,2,1,0,6,6257.2,263.6,38.712857
0,1,0,0,1,1,0,0,1,3,1,0,6,5963.8,258,42.976191
0,1,0,0,1,1,0,0,1,4,1,0,6,5563.6,270.8,47.643333
0,1,0,0,1,1,0,0,1,1,2,0,6,7974.4,329.6,28.107857
0,1,0,0,1,1,0,0,1,2,2,0,6,6373.6,309.6,38.891905
0,1,0,0,1,1,0,0,1,3,2,0,6,5744.8,250.2,40.267333
0,1,0,0,1,1,0,0,1,4,2,0,6,5415,227.6,47.038
0,1,0,0,1,1,0,0,1,1,0,5,6,7983,310.6,27.913571
0,1,0,0,1,1,0,0,1,2,0,5,6,6270.4,268,41.377619
0,1,0,0,1,1,0,0,1,3,0,5,6,5749.8,292.2,41.844666
0,1,0,0,1,1,0,0,1,4,0,5,6,5385.4,256.2,48.363333
0,1,0,0,1,1,0,0,1,1,1,5,6,7874.2,313.2,31.4825
0,1,0,0,1,1,0,0,1,2,1,5,6,6362,276,38.366191
0,1,0,0,1,1,0,0,1,3,1,5,6,5716.8,247.6,42.391333
0,1,0,0,1,1,0,0,1,4,1,5,6,5419.8,251,47.916667
0,1,0,0,1,1,0,0,1,1,2,5,6,7943,321.6,32.185278
0,1,0,0,1,1,0,0,1,2,2,5,6,6376.2,275,40.057143
0,1,0,0,1,1,0,0,1,3,2,5,6,5572.2,232,44.261333
0,1,0,0,1,1,0,0,1,4,2,5,6,5409.2,279.4,46.554667
0,1,0,0,1,1,0,0,1,1,0,15,6,7877.6,319.8,29.6175
0,1,0,0,1,1,0,0,1,2,0,15,6,6311.8,285,41.689524
0,1,0,0,1,1,0,0,1,3,0,15,6,5484.8,252,45.8
0,1,0,0,1,1,0,0,1,4,0,15,6,5615.8,241.8,46.513333
0,1,0,0,1,1,0,0,1,1,1,15,6,7857.8,340.2,29.223571
0,1,0,0,1,1,0,0,1,2,1,15,6,6351,262.6,38.959048
0,1,0,0,1,1,0,0,1,3,1,15,6,5779.8,262.2,43.707048
0,1,0,0,1,1,0,0,1,4,1,15,6,5429.6,242.2,47.012
0,1,0,0,1,1,0,0,1,1,2,15,6,8081.6,315.8,29.6
0,1,0,0,1,1,0,0,1,2,2,15,6,6412.2,269.2,39.509047
0,1,0,0,1,1,0,0,1,3,2,15,6,5424,245,43.97
0,1,0,0,1,1,0,0,1,4,2,15,6,5380.2,233.2,42.544
0,1,0,1,0,0,0,0,0,1,0,0,0,44692.2,1609.8,27.048889
0,1,0,1,0,0,0,0,0,2,0,0,0,25137.4,1106,47.1632
0,1,0,1,0,0,0,0,0,3,0,0,0,19557.8,1006.4,63.54779
0,1,0,1,0,0,0,0,0,4,0,0,0,16519.6,940,79.18
0,1,0,1,0,0,0,0,0,1,1,0,0,45447.8,1641.4,26.704696
0,1,0,1,0,0,0,0,0,2,1,0,0,25476.4,1160,47.810277
0,1,0,1,0,0,0,0,0,3,1,0,0,19372.8,1000,64.467
0,1,0,1,0,0,0,0,0,4,1,0,0,16250.8,900.8,78.82375
0,1,0,1,0,0,0,0,0,1,2,0,0,44889.2,1622,26.714445
0,1,0,1,0,0,0,0,0,2,2,0,0,25623.8,1149.8,47.679815
0,1,0,1,0,0,0,0,0,3,2,0,0,19510,986,64.237789
0,1,0,1,0,0,0,0,0,4,2,0,0,16378.6,923.8,78.496618
0,1,0,1,0,0,0,0,0,1,0,5,0,44718.8,1653,26.545313
0,1,0,1,0,0,0,0,0,2,0,5,0,25460.8,1113.4,48.077139
0,1,0,1,0,0,0,0,0,3,0,5,0,19362,1000.8,64.562
0,1,0,1,0,0,0,0,0,4,0,5,0,16462,920.6,79.285221
0,1,0,1,0,0,0,0,0,1,1,5,0,45337,1684.6,26.191555
0,1,0,1,0,0,0,0,0,2,1,5,0,25516.2,1146.2,47.886185
0,1,0,1,0,0,0,0,0,3,1,5,0,19303.6,978.2,64.607
0,1,0,1,0,0,0,0,0,4,1,5,0,16315.2,916.6,78.980294
0,1,0,1,0,0,0,0,0,1,2,5,0,44417.2,1599.4,26.323353
0,1,0,1,0,0,0,0,0,2,2,5,0,25475,1119.2,47.587046
0,1,0,1,0,0,0,0,0,3,2,5,0,19546.2,1041.8,64.339211
0,1,0,1,0,0,0,0,0,4,2,5,0,15788.4,903,78.498083
0,1,0,1,0,0,0,0,0,1,0,15,0,44590.2,1599.4,26.873909
0,1,0,1,0,0,0,0,0,2,0,15,0,25516.4,1129,47.703662
0,1,0,1,0,0,0,0,0,3,0,15,0,19445.4,1032.6,64.095
0,1,0,1,0,0,0,0,0,4,0,15,0,16442.8,957.6,78.776176
0,1,0,1,0,0,0,0,0,1,1,15,0,45357.2,1632.8,27.033343
0,1,0,1,0,0,0,0,0,2,1,15,0,25469,1152.4,47.576615
0,1,0,1,0,0,0,0,0,3,1,15,0,19455.2,1005.8,64.259
0,1,0,1,0,0,0,0,0,4,1,15,0,16238.8,904.6,79.040221
0,1,0,1,0,0,0,0,0,1,2,15,0,44824.6,1592,26.113182
0,1,0,1,0,0,0,0,0,2,2,15,0,25501.4,1145.2,48.206923
0,1,0,1,0,0,0,0,0,3,2,15,0,19524.6,1009.2,64.548
0,1,0,1,0,0,0,0,0,4,2,15,0,16236.8,946,79.124559
0,1,0,1,0,0,0,0,0,1,0,0,3,44631.8,1611.6,26.658606
0,1,0,1,0,0,0,0,0,2,0,0,3,25492.2,1129.6,47.909077
0,1,0,1,0,0,0,0,0,3,0,0,3,19462.6,1015.8,64.223211
0,1,0,1,0,0,0,0,0,4,0,0,3,16448,936.4,79.476397
0,1,0,1,0,0,0,0,0,1,1,0,3,45312.2,1650.4,27.016966
0,1,0,1,0,0,0,0,0,2,1,0,3,25494.2,1125.4,48.120308
0,1,0,1,0,0,0,0,0,3,1,0,3,18914.2,982,64.210527
0,1,0,1,0,0,0,0,0,4,1,0,3,16225.8,951.4,79.035368
0,1,0,1,0,0,0,0,0,1,2,0,3,44860,1613,26.626626
0,1,0,1,0,0,0,0,0,2,2,0,3,25595.2,1146.6,47.675354
0,1,0,1,0,0,0,0,0,3,2,0,3,18992.2,959.6,64.086316
0,1,0,1,0,0,0,0,0,4,2,0,3,15822.2,897,78.680667
0,1,0,1,0,0,0,0,0,1,0,5,3,44706.2,1630.4,26.90198
0,1,0,1,0,0,0,0,0,2,0,5,3,25616.8,1158.4,47.733908
0,1,0,1,0,0,0,0,0,3,0,5,3,19434,999,64.386053
0,1,0,1,0,0,0,0,0,4,0,5,3,15925.6,909.4,78.620917
0,1,0,1,0,0,0,0,0,1,1,5,3,45353.6,1664,26.944957
0,1,0,1,0,0,0,0,0,2,1,5,3,25359.4,1113.8,48.091292
0,1,0,1,0,0,0,0,0,3,1,5,3,19369.6,1001.6,64.105789
0,1,0,1,0,0,0,0,0,4,1,5,3,16284.6,947.2,78.851324
0,1,0,1,0,0,0,0,0,1,2,5,3,44962.6,1631.2,26.859833
0,1,0,1,0,0,0,0,0,2,2,5,3,25516,1169.6,47.795292
0,1,0,1,0,0,0,0,0,3,2,5,3,19499.8,1016.6,64.392895
0,1,0,1,0,0,0,0,0,4,2,5,3,15704.8,941,78.88875
0,1,0,1,0,0,0,0,0,1,0,15,3,44631,1630.2,26.639717
0,1,0,1,0,0,0,0,0,2,0,15,3,25135.8,1098.4,47.606062
0,1,0,1,0,0,0,0,0,3,0,15,3,19399,1008.8,63.833579
0,1,0,1,0,0,0,0,0,4,0,15,3,16424.8,930.2,79.565441
0,1,0,1,0,0,0,0,0,1,1,15,3,45241.6,1618.4,26.584688
0,1,0,1,0,0,0,0,0,2,1,15,3,25470.2,1139.8,48.173077
0,1,0,1,0,0,0,0,0,3,1,15,3,19259.8,1010.6,64.586842
0,1,0,1,0,0,0,0,0,4,1,15,3,16289.6,923.4,78.982059
0,1,0,1,0,0,0,0,0,1,2,15,3,44976.2,1602.8,27.008
0,1,0,1,0,0,0,0,0,2,2,15,3,25515.2,1136.8,48.100769
0,1,0,1,0,0,0,0,0,3,2,15,3,19604.2,1014.4,64.377
0,1,0,1,0,0,0,0,0,4,2,15,3,16282.2,929,79.293162
0,1,0,1,0,0,0,0,0,1,0,0,6,44624,1650.6,26.606515
0,1,0,1,0,0,0,0,0,2,0,0,6,25604.8,1132.8,48.080769
0,1,0,1,0,0,0,0,0,3,0,0,6,19465.6,1010.6,64.586
0,1,0,1,0,0,0,0,0,4,0,0,6,16516.2,937.2,78.955956
0,1,0,1,0,0,0,0,0,1,1,0,6,45391,1670,26.385672
0,1,0,1,0,0,0,0,0,2,1,0,6,25378,1150,48.223846
0,1,0,1,0,0,0,0,0,3,1,0,6,19330.6,987.2,64.331789
0,1,0,1,0,0,0,0,0,4,1,0,6,16266.8,906.8,79.159338
0,1,0,1,0,0,0,0,0,1,2,0,6,44893.6,1629.8,26.789334
0,1,0,1,0,0,0,0,0,2,2,0,6,25636.8,1149.2,48.123077
0,1,0,1,0,0,0,0,0,3,2,0,6,19599.2,995.2,63.934105
0,1,0,1,0,0,0,0,0,4,2,0,6,16336,935.2,78.977868
0,1,0,1,0,0,0,0,0,1,0,5,6,44530.8,1614.8,26.807414
0,1,0,1,0,0,0,0,0,2,0,5,6,25518,1177,48.202308
0,1,0,1,0,0,0,0,0,3,0,5,6,19499,1011,64.261158
0,1,0,1,0,0,0,0,0,4,0,5,6,16037.2,928.2,78.89625
0,1,0,1,0,0,0,0,0,1,1,5,6,45385.4,1677.4,26.715782
0,1,0,1,0,0,0,0,0,2,1,5,6,25631.4,1123.4,46.836369
0,1,0,1,0,0,0,0,0,3,1,5,6,19308.2,1003.2,64.319421
0,1,0,1,0,0,0,0,0,4,1,5,6,16242.4,922.2,78.82875
0,1,0,1,0,0,0,0,0,1,2,5,6,44931.2,1618,26.889111
0,1,0,1,0,0,0,0,0,2,2,5,6,25534.4,1176.8,48.192831
0,1,0,1,0,0,0,0,0,3,2,5,6,19479,1015.4,64.796
0,1,0,1,0,0,0,0,0,4,2,5,6,16296.2,923.2,78.966985
0,1,0,1,0,0,0,0,0,1,0,15,6,44593,1616.8,26.53096
0,1,0,1,0,0,0,0,0,2,0,15,6,25585,1158.4,48.083754
0,1,0,1,0,0,0,0,0,3,0,15,6,19378.4,1024.4,64.046263
0,1,0,1,0,0,0,0,0,4,0,15,6,16044.8,938.4,78.680833
0,1,0,1,0,0,0,0,0,1,1,15,6,45253.6,1654.6,26.940445
0,1,0,1,0,0,0,0,0,2,1,15,6,25576,1146.4,47.062523
0,1,0,1,0,0,0,0,0,3,1,15,6,19351.2,1005,64.332
0,1,0,1,0,0,0,0,0,4,1,15,6,16180.8,980.6,79.18125
0,1,0,1,0,0,0,0,0,1,2,15,6,44929.6,1613.4,26.86797
0,1,0,1,0,0,0,0,0,2,2,15,6,25534,1134,47.872831
0,1,0,1,0,0,0,0,0,3,2,15,6,19606.8,1025.6,64.282263
0,1,0,1,0,0,0,0,0,4,2,15,6,16303.4,948,79.167941
0,1,0,1,0,0,0,0,1,1,0,0,0,44732.6,1644.2,26.671828
0,1,0,1,0,0,0,0,1,2,0,0,0,25545.8,1160,48.120708
0,1,0,1,0,0,0,0,1,3,0,0,0,19401,1014.6,64.325211
0,1,0,1,0,0,0,0,1,4,0,0,0,16404.2,970.6,79.467059
0,1,0,1,0,0,0,0,1,1,1,0,0,45463.6,1645.8,26.294222
0,1,0,1,0,0,0,0,1,2,1,0,0,25573.4,1151,47.834862
0,1,0,1,0,0,0,0,1,3,1,0,0,19279.4,997.4,64.396526
0,1,0,1,0,0,0,0,1,4,1,0,0,16209,930.8,79.024926
0,1,0,1,0,0,0,0,1,1,2,0,0,44343.2,1588,26.32904
0,1,0,1,0,0,0,0,1,2,2,0,0,25539.4,1183,47.325385
0,1,0,1,0,0,0,0,1,3,2,0,0,19520.6,983.8,64.100579
0,1,0,1,0,0,0,0,1,4,2,0,0,15904.6,938.8,78.505
0,1,0,1,0,0,0,0,1,1,0,5,0,44657.6,1634,26.848879
0,1,0,1,0,0,0,0,1,2,0,5,0,25617.4,1150.4,47.749938
0,1,0,1,0,0,0,0,1,3,0,5,0,19616.2,1038.6,64.016501
0,1,0,1,0,0,0,0,1,4,0,5,0,16454.4,920.4,79.171618
0,1,0,1,0,0,0,0,1,1,1,5,0,45430,1660.4,26.51886
0,1,0,1,0,0,0,0,1,2,1,5,0,25416.4,1130.2,47.682308
0,1,0,1,0,0,0,0,1,3,1,5,0,19379,986.2,64.075579
0,1,0,1,0,0,0,0,1,4,1,5,0,16280.4,955.8,79.251177
0,1,0,1,0,0,0,0,1,1,2,5,0,44951.4,1689.6,26.31
0,1,0,1,0,0,0,0,1,2,2,5,0,25587.4,1119.2,47.993846
0,1,0,1,0,0,0,0,1,3,2,5,0,19562.2,1013,64.198053
0,1,0,1,0,0,0,0,1,4,2,5,0,16293.2,905.6,79.077279
0,1,0,1,0,0,0,0,1,1,0,15,0,44644.4,1673.8,26.158687
0,1,0,1,0,0,0,0,1,2,0,15,0,25575.6,1140.4,47.835908
0,1,0,1,0,0,0,0,1,3,0,15,0,19419.4,1018.8,64.236684
0,1,0,1,0,0,0,0,1,4,0,15,0,16470.4,966,79.104044
0,1,0,1,0,0,0,0,1,1,1,15,0,45347.2,1625.6,27.058899
0,1,0,1,0,0,0,0,1,2,1,15,0,25398.4,1160.2,47.830461
0,1,0,1,0,0,0,0,1,3,1,15,0,19297.2,1011.2,64.341421
0,1,0,1,0,0,0,0,1,4,1,15,0,16246.6,934.8,79.136985
0,1,0,1,0,0,0,0,1,1,2,15,0,44905.8,1602.6,26.477253
0,1,0,1,0,0,0,0,1,2,2,15,0,25550.2,1145.6,47.925261
0,1,0,1,0,0,0,0,1,3,2,15,0,19557.6,1005,64.081632
0,1,0,1,0,0,0,0,1,4,2,15,0,16441,966,78.706177
0,1,0,1,0,0,0,0,1,1,0,0,3,44760.4,1614.8,26.240404
0,1,0,1,0,0,0,0,1,2,0,0,3,25557.8,1145.8,48.19
0,1,0,1,0,0,0,0,1,3,0,0,3,19410,1024.8,64.388684
0,1,0,1,0,0,0,0,1,4,0,0,3,16378,963.2,79.252868
0,1,0,1,0,0,0,0,1,1,1,0,3,45468.6,1674.6,26.561836
0,1,0,1,0,0,0,0,1,2,1,0,3,25035.6,1112,47.673323
0,1,0,1,0,0,0,0,1,3,1,0,3,19291,980,64.164263
0,1,0,1,0,0,0,0,1,4,1,0,3,16370,940.8,78.844853
0,1,0,1,0,0,0,0,1,1,2,0,3,44917.4,1646.2,26.563667
0,1,0,1,0,0,0,0,1,2,2,0,3,25538.8,1143.8,47.919938
0,1,0,1,0,0,0,0,1,3,2,0,3,19516.2,987.2,64.347368
0,1,0,1,0,0,0,0,1,4,2,0,3,16356.6,968,79.022868
0,1,0,1,0,0,0,0,1,1,0,5,3,44653.4,1593,26.767626
0,1,0,1,0,0,0,0,1,2,0,5,3,25026.2,1131.6,47.88
0,1,0,1,0,0,0,0,1,3,0,5,3,19474.6,1025.4,64.319526
0,1,0,1,0,0,0,0,1,4,0,5,3,16529.4,990.4,79.012794
0,1,0,1,0,0,0,0,1,1,1,5,3,44860,1633.8,26.606667
0,1,0,1,0,0,0,0,1,2,1,5,3,25368.2,1152.4,48.139723
0,1,0,1,0,0,0,0,1,3,1,5,3,19327.4,1004.2,64.286316
0,1,0,1,0,0,0,0,1,4,1,5,3,15771.2,918.4,78.898833
0,1,0,1,0,0,0,0,1,1,2,5,3,45024.4,1628.2,27.082222
0,1,0,1,0,0,0,0,1,2,2,5,3,25538.2,1160.2,47.230585
0,1,0,1,0,0,0,0,1,3,2,5,3,19495.8,1021.2,64.333842
0,1,0,1,0,0,0,0,1,4,2,5,3,16310.6,927.8,78.864338
0,1,0,1,0,0,0,0,1,1,0,15,3,44650,1613.6,26.365848
0,1,0,1,0,0,0,0,1,2,0,15,3,25700,1169.6,48.0772
0,1,0,1,0,0,0,0,1,3,0,15,3,19407.2,1038.8,64.475474
0,1,0,1,0,0,0,0,1,4,0,15,3,15977.6,912.6,78.7375
0,1,0,1,0,0,0,0,1,1,1,15,3,45360.6,1660.8,26.704627
0,1,0,1,0,0,0,0,1,2,1,15,3,25454.4,1118,47.319754
0,1,0,1,0,0,0,0,1,3,1,15,3,19272,1012.6,64.548263
0,1,0,1,0,0,0,0,1,4,1,15,3,16192,907.6,78.889265
0,1,0,1,0,0,0,0,1,1,2,15,3,44929.4,1630.4,26.830505
0,1,0,1,0,0,0,0,1,2,2,15,3,25420.2,1128.4,48.241877
0,1,0,1,0,0,0,0,1,3,2,15,3,19553.4,988.8,64.552
0,1,0,1,0,0,0,0,1,4,2,15,3,16228.2,927.2,79.038162
0,1,0,1,0,0,0,0,1,1,0,0,6,44852.6,1625.4,26.264485
0,1,0,1,0,0,0,0,1,2,0,0,6,25531.8,1166,48.057262
0,1,0,1,0,0,0,0,1,3,0,0,6,19410.8,1026,64.463632
0,1,0,1,0,0,0,0,1,4,0,0,6,16386.4,968.6,79.375
0,1,0,1,0,0,0,0,1,1,1,0,6,44775.6,1649.6,26.396889
0,1,0,1,0,0,0,0,1,2,1,0,6,24868.2,1081.4,47.8304
0,1,0,1,0,0,0,0,1,3,1,0,6,19305.8,990.6,63.781053
0,1,0,1,0,0,0,0,1,4,1,0,6,16240.4,950.8,78.914853
0,1,0,1,0,0,0,0,1,1,2,0,6,44905.2,1628,26.639232
0,1,0,1,0,0,0,0,1,2,2,0,6,25564.8,1125,47.0384
0,1,0,1,0,0,0,0,1,3,2,0,6,19169.8,987,63.499
0,1,0,1,0,0,0,0,1,4,2,0,6,16242.6,944.4,79.387574
0,1,0,1,0,0,0,0,1,1,0,5,6,44692.6,1650,26.776545
0,1,0,1,0,0,0,0,1,2,0,5,6,25576,1087.4,48.188462
0,1,0,1,0,0,0,0,1,3,0,5,6,19057.2,970.4,64.018316
0,1,0,1,0,0,0,0,1,4,0,5,6,16463.8,935,79.397794
0,1,0,1,0,0,0,0,1,1,1,5,6,45373.8,1638.6,26.833778
0,1,0,1,0,0,0,0,1,2,1,5,6,25432.8,1167,48.034123
0,1,0,1,0,0,0,0,1,3,1,5,6,19270.6,1041,64.157737
0,1,0,1,0,0,0,0,1,4,1,5,6,16353.8,944.6,79.028897
0,1,0,1,0,0,0,0,1,1,2,5,6,44944.4,1607.6,26.678667
0,1,0,1,0,0,0,0,1,2,2,5,6,25529.2,1163.2,47.990123
0,1,0,1,0,0,0,0,1,3,2,5,6,19568.8,1025.4,64.59
0,1,0,1,0,0,0,0,1,4,2,5,6,16249.2,957,78.951324
0,1,0,1,0,0,0,0,1,1,0,15,6,44676,1655.2,26.465101
0,1,0,1,0,0,0,0,1,2,0,15,6,25660.2,1130,48.213846
0,1,0,1,0,0,0,0,1,3,0,15,6,19472.2,1012.4,64.247632
0,1,0,1,0,0,0,0,1,4,0,15,6,16480.8,939.2,79.179118
0,1,0,1,0,0,0,0,1,1,1,15,6,45373.8,1656,26.769884
0,1,0,1,0,0,0,0,1,2,1,15,6,25452.4,1133.6,48.346923
0,1,0,1,0,0,0,0,1,3,1,15,6,19390.8,989.8,64.001632
0,1,0,1,0,0,0,0,1,4,1,15,6,16306.8,911.4,79.01375
0,1,0,1,0,0,0,0,1,1,2,15,6,44912.8,1621.4,26.358182
0,1,0,1,0,0,0,0,1,2,2,15,6,25651.4,1196,48.178461
0,1,0,1,0,0,0,0,1,3,2,15,6,19466.4,1006,64.483895
0,1,0,1,0,0,0,0,1,4,2,15,6,16257,925.8,79.025882
0,1,0,1,0,1,0,0,0,1,0,0,0,40154,1468.2,26.699269
0,1,0,1,0,1,0,0,0,2,0,0,0,22303.4,1008.8,47.665099
0,1,0,1,0,1,0,0,0,3,0,0,0,17736,923.4,63.711438
0,1,0,1,0,1,0,0,0,4,0,0,0,13970.6,820,76.254396
0,1,0,1,0,1,0,0,0,1,1,0,0,41675.8,1557.2,26.340488
0,1,0,1,0,1,0,0,0,2,1,0,0,22188.2,997.6,48.102965
0,1,0,1,0,1,0,0,0,3,1,0,0,16878.6,868.4,62.964853
0,1,0,1,0,1,0,0,0,4,1,0,0,13789.4,752,76.265275
0,1,0,1,0,1,0,0,0,1,2,0,0,39443.4,1441.6,26.764115
0,1,0,1,0,1,0,0,0,2,2,0,0,22201.4,1032.2,47.798379
0,1,0,1,0,1,0,0,0,3,2,0,0,17121,856.4,63.505882
0,1,0,1,0,1,0,0,0,4,2,0,0,14279.6,797,76.584952
0,1,0,1,0,1,0,0,0,1,0,5,0,40113,1490.4,27.0285
0,1,0,1,0,1,0,0,0,2,0,5,0,22352.4,1002,47.717629
0,1,0,1,0,1,0,0,0,3,0,5,0,17816.6,903,63.575556
0,1,0,1,0,1,0,0,0,4,0,5,0,14062.8,806,76.481429
0,1,0,1,0,1,0,0,0,1,1,5,0,41577.2,1568.8,26.239652
0,1,0,1,0,1,0,0,0,2,1,5,0,22253.6,983.4,47.972095
0,1,0,1,0,1,0,0,0,3,1,5,0,16823,850.2,63.189191
0,1,0,1,0,1,0,0,0,4,1,5,0,14236.2,799.4,76.914
0,1,0,1,0,1,0,0,0,1,2,5,0,39452.6,1429,26.638308
0,1,0,1,0,1,0,0,0,2,2,5,0,22218.8,1022,47.467273
0,1,0,1,0,1,0,0,0,3,2,5,0,16851.8,875.6,63.020662
0,1,0,1,0,1,0,0,0,4,2,5,0,14251.8,787.4,77.064381
0,1,0,1,0,1,0,0,0,1,0,15,0,40251,1447,26.3715
0,1,0,1,0,1,0,0,0,2,0,15,0,21919.6,999,47.840909
0,1,0,1,0,1,0,0,0,3,0,15,0,17664.8,908.8,63.758431
0,1,0,1,0,1,0,0,0,4,0,15,0,14281.2,784.2,76.049619
0,1,0,1,0,1,0,0,0,1,1,15,0,41620.8,1529.8,26.90892
0,1,0,1,0,1,0,0,0,2,1,15,0,22300.4,987,47.524861
0,1,0,1,0,1,0,0,0,3,1,15,0,16397.6,807.6,62.541838
0,1,0,1,0,1,0,0,0,4,1,15,0,14162.8,836.6,77.135333
0,1,0,1,0,1,0,0,0,1,2,15,0,39495.2,1455.8,27.016756
0,1,0,1,0,1,0,0,0,2,2,15,0,21907,991.2,47.037273
0,1,0,1,0,1,0,0,0,3,2,15,0,17291.4,848.4,63.462288
0,1,0,1,0,1,0,0,0,4,2,15,0,14320.6,811.2,77.280286
0,1,0,1,0,1,0,0,0,1,0,0,3,40182.4,1463.4,26.99
0,1,0,1,0,1,0,0,0,2,0,0,3,22419.4,1016.2,46.938182
0,1,0,1,0,1,0,0,0,3,0,0,3,17887,902.8,63.166863
0,1,0,1,0,1,0,0,0,4,0,0,3,14027.2,823,76.837143
0,1,0,1,0,1,0,0,0,1,1,0,3,41586.4,1531.4,26.849501
0,1,0,1,0,1,0,0,0,2,1,0,3,22267,1008.2,47.842332
0,1,0,1,0,1,0,0,0,3,1,0,3,16886.8,864.8,63.045882
0,1,0,1,0,1,0,0,0,4,1,0,3,14242.6,790.6,76.663905
0,1,0,1,0,1,0,0,0,1,2,0,3,39393.4,1434.8,26.775385
0,1,0,1,0,1,0,0,0,2,2,0,3,22197,1014.8,47.973597
0,1,0,1,0,1,0,0,0,3,2,0,3,17298.8,844,63.706144
0,1,0,1,0,1,0,0,0,4,2,0,3,14360.8,786.6,76.721524
0,1,0,1,0,1,0,0,0,1,0,5,3,39590.4,1409.8,26.642449
0,1,0,1,0,1,0,0,0,2,0,5,3,22274.8,989.8,47.284546
0,1,0,1,0,1,0,0,0,3,0,5,3,17790,920.2,63.832222
0,1,0,1,0,1,0,0,0,4,0,5,3,14052.4,805.8,76.629619
0,1,0,1,0,1,0,0,0,1,1,5,3,41539.4,1501.6,26.822439
0,1,0,1,0,1,0,0,0,2,1,5,3,22247.6,1030.4,47.624782
0,1,0,1,0,1,0,0,0,3,1,5,3,16895.6,849.6,63.327059
0,1,0,1,0,1,0,0,0,4,1,5,3,13762.8,750.6,76.555385
0,1,0,1,0,1,0,0,0,1,2,5,3,39603,1439.6,26.503077
0,1,0,1,0,1,0,0,0,2,2,5,3,22276.2,1021,47.398024
