twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Performance-,Cpu-
0,1,0,0,1,1,0,0,0,1,0,8,5,0,58104.2,6.608621
0,1,0,0,1,1,0,0,0,1,0,1,15,0,95148,3.773438
0,1,0,0,1,1,0,0,0,1,0,2,15,0,58091.6,6.313744
0,1,0,0,1,1,0,0,0,1,0,4,15,0,58030,6.353277
0,1,0,0,1,1,0,0,0,1,0,8,15,0,58021.6,6.527931
0,1,0,0,1,1,0,0,0,1,0,1,0,3,94826.6,3.961984
0,1,0,0,1,1,0,0,0,1,0,2,0,3,58061.6,6.306661
0,1,0,0,1,1,0,0,0,1,0,4,0,3,57883.6,6.368222
0,1,0,0,1,1,0,0,0,1,0,8,0,3,58077,6.45683
0,1,0,0,1,1,0,0,0,1,0,1,5,3,94974.4,3.82346
0,1,0,0,1,1,0,0,0,1,0,2,5,3,58057.2,6.417048
0,1,0,0,1,1,0,0,0,1,0,4,5,3,58070,6.396552
0,1,0,0,1,1,0,0,0,1,0,8,5,3,58066.6,6.354138
0,1,0,0,1,1,0,0,0,1,0,1,15,3,94832,3.770493
0,1,0,0,1,1,0,0,0,1,0,2,15,3,57867,6.423103
0,1,0,0,1,1,0,0,0,1,0,4,15,3,58000.2,6.394483
0,1,0,0,1,1,0,0,0,1,0,8,15,3,58010.2,6.375173
0,1,0,0,1,1,0,0,0,1,0,1,0,6,94979.6,3.783089
0,1,0,0,1,1,0,0,0,1,0,2,0,6,58097,6.397674
0,1,0,0,1,1,0,0,0,1,0,4,0,6,58175.6,6.34363
0,1,0,0,1,1,0,0,0,1,0,8,0,6,58029.8,6.284828
0,1,0,0,1,1,0,0,0,1,0,1,5,6,94859.2,3.634347
0,1,0,0,1,1,0,0,0,1,0,2,5,6,57991.6,6.340085
0,1,0,0,1,1,0,0,0,1,0,4,5,6,58188,6.480689
0,1,0,0,1,1,0,0,0,1,0,8,5,6,58067.6,6.312786
0,1,0,0,1,1,0,0,0,1,0,1,15,6,95080.4,3.728802
0,1,0,0,1,1,0,0,0,1,0,2,15,6,58060.2,6.447659
0,1,0,0,1,1,0,0,0,1,0,4,15,6,57964.8,6.261452
0,1,0,0,1,1,0,0,0,1,0,8,15,6,57971,6.377266
0,1,0,0,1,1,0,0,0,1,1,1,0,0,95114.8,3.877881
0,1,0,0,1,1,0,0,0,1,1,2,0,0,58019.4,6.304827
0,1,0,0,1,1,0,0,0,1,1,4,0,0,58019.2,6.39069
0,1,0,0,1,1,0,0,0,1,1,8,0,0,58094.2,6.394548
0,1,0,0,1,1,0,0,0,1,1,1,5,0,95504.2,3.826512
0,1,0,0,1,1,0,0,0,1,1,2,5,0,58020.8,6.441724
0,1,0,0,1,1,0,0,0,1,1,4,5,0,58268.2,6.33595
0,1,0,0,1,1,0,0,0,1,1,8,5,0,57890.4,6.480442
0,1,0,0,1,1,0,0,0,1,1,1,15,0,95202.8,3.839194
0,1,0,0,1,1,0,0,0,1,1,2,15,0,57860.2,6.399129
0,1,0,0,1,1,0,0,0,1,1,4,15,0,58188.2,6.403103
0,1,0,0,1,1,0,0,0,1,1,8,15,0,58223.2,6.435862
0,1,0,0,1,1,0,0,0,1,1,1,0,3,95212.4,3.911138
0,1,0,0,1,1,0,0,0,1,1,2,0,3,57946.4,6.423448
0,1,0,0,1,1,0,0,0,1,1,4,0,3,58082.2,6.386697
0,1,0,0,1,1,0,0,0,1,1,8,0,3,57966.8,6.409583
0,1,0,0,1,1,0,0,0,1,1,1,5,3,95387.6,3.885346
0,1,0,0,1,1,0,0,0,1,1,2,5,3,58229.4,6.236594
0,1,0,0,1,1,0,0,0,1,1,4,5,3,58041.4,6.393448
0,1,0,0,1,1,0,0,0,1,1,8,5,3,57855.8,6.330321
0,1,0,0,1,1,0,0,0,1,1,1,15,3,95378.8,3.837787
0,1,0,0,1,1,0,0,0,1,1,2,15,3,58082.6,6.378276
0,1,0,0,1,1,0,0,0,1,1,4,15,3,57934.2,6.339498
0,1,0,0,1,1,0,0,0,1,1,8,15,3,57904.6,6.306957
0,1,0,0,1,1,0,0,0,1,1,1,0,6,95294.2,3.831853
0,1,0,0,1,1,0,0,0,1,1,2,0,6,57986.6,6.410557
0,1,0,0,1,1,0,0,0,1,1,4,0,6,58003.8,6.456685
0,1,0,0,1,1,0,0,0,1,1,8,0,6,57926,6.31758
0,1,0,0,1,1,0,0,0,1,1,1,5,6,95653,3.812649
0,1,0,0,1,1,0,0,0,1,1,2,5,6,58121,6.323793
0,1,0,0,1,1,0,0,0,1,1,4,5,6,58149.2,6.261689
0,1,0,0,1,1,0,0,0,1,1,8,5,6,58044.4,6.604793
0,1,0,0,1,1,0,0,0,1,1,1,15,6,95266.2,3.819942
0,1,0,0,1,1,0,0,0,1,1,2,15,6,58110.2,6.31069
0,1,0,0,1,1,0,0,0,1,1,4,15,6,58244,6.212414
0,1,0,0,1,1,0,0,0,1,1,8,15,6,57945.2,6.388609
0,1,0,0,1,1,0,0,1,0,0,1,0,0,95351.2,3.723789
0,1,0,0,1,1,0,0,1,0,0,2,0,0,95343.2,3.864786
0,1,0,0,1,1,0,0,1,0,0,4,0,0,95284.8,3.762099
0,1,0,0,1,1,0,0,1,0,0,8,0,0,95187,3.849554
0,1,0,0,1,1,0,0,1,0,0,1,5,0,95536,3.768
0,1,0,0,1,1,0,0,1,0,0,2,5,0,95324.8,3.78021
0,1,0,0,1,1,0,0,1,0,0,4,5,0,95512.4,3.772887
0,1,0,0,1,1,0,0,1,0,0,8,5,0,95335.8,3.82499
0,1,0,0,1,1,0,0,1,0,0,1,15,0,95629,3.806526
0,1,0,0,1,1,0,0,1,0,0,2,15,0,95193,3.79146
0,1,0,0,1,1,0,0,1,0,0,4,15,0,95315.8,3.804284
0,1,0,0,1,1,0,0,1,0,0,8,15,0,95296.6,3.793259
0,1,0,0,1,1,0,0,1,0,0,1,0,3,95546.4,3.849053
0,1,0,0,1,1,0,0,1,0,0,2,0,3,95308,3.785247
0,1,0,0,1,1,0,0,1,0,0,4,0,3,95291.6,3.859579
0,1,0,0,1,1,0,0,1,0,0,8,0,3,95395,3.946737
0,1,0,0,1,1,0,0,1,0,0,1,5,3,94904.2,3.846808
0,1,0,0,1,1,0,0,1,0,0,2,5,3,95421.8,3.729749
0,1,0,0,1,1,0,0,1,0,0,4,5,3,95595.8,3.699812
0,1,0,0,1,1,0,0,1,0,0,8,5,3,95018.4,3.809578
0,1,0,0,1,1,0,0,1,0,0,1,15,3,95076.6,3.79312
0,1,0,0,1,1,0,0,1,0,0,2,15,3,95503.6,3.844537
0,1,0,0,1,1,0,0,1,0,0,4,15,3,95381.6,3.812531
0,1,0,0,1,1,0,0,1,0,0,8,15,3,95770.4,3.724068
0,1,0,0,1,1,0,0,1,0,0,1,0,6,95712.6,3.699526
0,1,0,0,1,1,0,0,1,0,0,2,0,6,95381.2,3.860759
0,1,0,0,1,1,0,0,1,0,0,4,0,6,95182,3.801944
0,1,0,0,1,1,0,0,1,0,0,8,0,6,95492.6,3.856
0,1,0,0,1,1,0,0,1,0,0,1,5,6,95394.6,3.76779
0,1,0,0,1,1,0,0,1,0,0,2,5,6,95741.2,3.805635
0,1,0,0,1,1,0,0,1,0,0,4,5,6,94953.6,3.807902
0,1,0,0,1,1,0,0,1,0,0,8,5,6,95513.2,3.941684
0,1,0,0,1,1,0,0,1,0,0,1,15,6,95463.8,3.759888
0,1,0,0,1,1,0,0,1,0,0,2,15,6,95655,3.636838
0,1,0,0,1,1,0,0,1,0,0,4,15,6,95216.6,3.769738
0,1,0,0,1,1,0,0,1,0,0,8,15,6,95307,3.751321
0,1,0,0,1,1,0,0,1,0,1,1,0,0,95203.2,3.834697
0,1,0,0,1,1,0,0,1,0,1,2,0,0,95116,3.837841
0,1,0,0,1,1,0,0,1,0,1,4,0,0,95364,3.814316
0,1,0,0,1,1,0,0,1,0,1,8,0,0,95257.8,3.863496
0,1,0,0,1,1,0,0,1,0,1,1,5,0,95229.4,3.840002
0,1,0,0,1,1,0,0,1,0,1,2,5,0,95398.2,3.731714
0,1,0,0,1,1,0,0,1,0,1,4,5,0,95181,3.851749
0,1,0,0,1,1,0,0,1,0,1,8,5,0,94992.6,3.726983
0,1,0,0,1,1,0,0,1,0,1,1,15,0,95344,3.828304
0,1,0,0,1,1,0,0,1,0,1,2,15,0,95440,3.834737
0,1,0,0,1,1,0,0,1,0,1,4,15,0,95149.6,3.79738
0,1,0,0,1,1,0,0,1,0,1,8,15,0,95164.8,3.809303
0,1,0,0,1,1,0,0,1,0,1,1,0,3,95399,3.68277
0,1,0,0,1,1,0,0,1,0,1,2,0,3,95419.6,3.784822
0,1,0,0,1,1,0,0,1,0,1,4,0,3,95205.4,3.820452
0,1,0,0,1,1,0,0,1,0,1,8,0,3,95718.2,3.772575
0,1,0,0,1,1,0,0,1,0,1,1,5,3,94836.4,3.800004
0,1,0,0,1,1,0,0,1,0,1,2,5,3,95429.4,3.813473
0,1,0,0,1,1,0,0,1,0,1,4,5,3,95390.6,3.750952
0,1,0,0,1,1,0,0,1,0,1,8,5,3,95386.4,3.753118
0,1,0,0,1,1,0,0,1,0,1,1,15,3,95127,3.8291
0,1,0,0,1,1,0,0,1,0,1,2,15,3,95283.8,3.796891
0,1,0,0,1,1,0,0,1,0,1,4,15,3,95428.2,3.824114
0,1,0,0,1,1,0,0,1,0,1,8,15,3,95261.4,3.790058
0,1,0,0,1,1,0,0,1,0,1,1,0,6,95116.2,3.770096
0,1,0,0,1,1,0,0,1,0,1,2,0,6,95243,3.832934
0,1,0,0,1,1,0,0,1,0,1,4,0,6,95669.2,3.714713
0,1,0,0,1,1,0,0,1,0,1,8,0,6,95592.2,3.794502
0,1,0,0,1,1,0,0,1,0,1,1,5,6,95411.2,3.717281
0,1,0,0,1,1,0,0,1,0,1,2,5,6,94924.4,3.842495
0,1,0,0,1,1,0,0,1,0,1,4,5,6,95354.4,3.809895
0,1,0,0,1,1,0,0,1,0,1,8,5,6,95753.2,3.832421
0,1,0,0,1,1,0,0,1,0,1,1,15,6,95482.8,3.825684
0,1,0,0,1,1,0,0,1,0,1,2,15,6,95128.6,3.728448
0,1,0,0,1,1,0,0,1,0,1,4,15,6,95591.8,3.828842
0,1,0,0,1,1,0,0,1,0,1,8,15,6,95209.6,3.796291
0,1,0,0,1,1,0,0,1,1,0,1,0,0,95367.2,3.865047
0,1,0,0,1,1,0,0,1,1,0,2,0,0,58100,6.397931
0,1,0,0,1,1,0,0,1,1,0,4,0,0,57881.6,6.421035
0,1,0,0,1,1,0,0,1,1,0,8,0,0,58025.8,6.351999
0,1,0,0,1,1,0,0,1,1,0,1,5,0,95071.6,3.742659
0,1,0,0,1,1,0,0,1,1,0,2,5,0,58214,6.406797
0,1,0,0,1,1,0,0,1,1,0,4,5,0,58141.2,6.433793
0,1,0,0,1,1,0,0,1,1,0,8,5,0,58198,6.390292
0,1,0,0,1,1,0,0,1,1,0,1,15,0,95037.6,3.797335
0,1,0,0,1,1,0,0,1,1,0,2,15,0,58125.6,6.29069
0,1,0,0,1,1,0,0,1,1,0,4,15,0,57943.8,6.391034
0,1,0,0,1,1,0,0,1,1,0,8,15,0,58135.8,6.322069
0,1,0,0,1,1,0,0,1,1,0,1,0,3,95216.6,3.81994
0,1,0,0,1,1,0,0,1,1,0,2,0,3,57854,6.396788
0,1,0,0,1,1,0,0,1,1,0,4,0,3,58100,6.414483
0,1,0,0,1,1,0,0,1,1,0,8,0,3,58188.6,6.308427
0,1,0,0,1,1,0,0,1,1,0,1,5,3,95136.6,3.836598
0,1,0,0,1,1,0,0,1,1,0,2,5,3,58171.4,6.099492
0,1,0,0,1,1,0,0,1,1,0,4,5,3,57979.6,6.394483
0,1,0,0,1,1,0,0,1,1,0,8,5,3,57822,6.437901
0,1,0,0,1,1,0,0,1,1,0,1,15,3,95219.4,3.730853
0,1,0,0,1,1,0,0,1,1,0,2,15,3,58162.8,6.346897
0,1,0,0,1,1,0,0,1,1,0,4,15,3,57975.8,6.363878
0,1,0,0,1,1,0,0,1,1,0,8,15,3,57878,6.407495
0,1,0,0,1,1,0,0,1,1,0,1,0,6,95113.8,3.703483
0,1,0,0,1,1,0,0,1,1,0,2,0,6,58070.4,6.405172
0,1,0,0,1,1,0,0,1,1,0,4,0,6,58082,6.222759
0,1,0,0,1,1,0,0,1,1,0,8,0,6,58209,6.186896
0,1,0,0,1,1,0,0,1,1,0,1,5,6,94945.8,3.845158
0,1,0,0,1,1,0,0,1,1,0,2,5,6,58175.2,6.348082
0,1,0,0,1,1,0,0,1,1,0,4,5,6,57982.8,6.382758
0,1,0,0,1,1,0,0,1,1,0,8,5,6,58151.6,6.385862
0,1,0,0,1,1,0,0,1,1,0,1,15,6,95032.4,3.780141
0,1,0,0,1,1,0,0,1,1,0,2,15,6,58189.2,6.368621
0,1,0,0,1,1,0,0,1,1,0,4,15,6,57920.6,6.409268
0,1,0,0,1,1,0,0,1,1,0,8,15,6,58148.4,6.421256
0,1,0,0,1,1,0,0,1,1,1,1,0,0,95350.4,3.839236
0,1,0,0,1,1,0,0,1,1,1,2,0,0,58130.6,6.344828
0,1,0,0,1,1,0,0,1,1,1,4,0,0,58057,6.566001
0,1,0,0,1,1,0,0,1,1,1,8,0,0,58083.8,6.385173
0,1,0,0,1,1,0,0,1,1,1,1,5,0,95143.8,3.977917
0,1,0,0,1,1,0,0,1,1,1,2,5,0,57892.4,6.365366
0,1,0,0,1,1,0,0,1,1,1,4,5,0,58043.8,6.442414
0,1,0,0,1,1,0,0,1,1,1,8,5,0,57757.8,6.414779
0,1,0,0,1,1,0,0,1,1,1,1,15,0,95170.4,3.999548
0,1,0,0,1,1,0,0,1,1,1,2,15,0,58072.4,6.39931
0,1,0,0,1,1,0,0,1,1,1,4,15,0,58029.4,6.444749
0,1,0,0,1,1,0,0,1,1,1,8,15,0,58012,6.435227
0,1,0,0,1,1,0,0,1,1,1,1,0,3,95039.4,3.825944
0,1,0,0,1,1,0,0,1,1,1,2,0,3,57936.6,6.099679
0,1,0,0,1,1,0,0,1,1,1,4,0,3,58008.2,6.350085
0,1,0,0,1,1,0,0,1,1,1,8,0,3,57939.2,5.957629
0,1,0,0,1,1,0,0,1,1,1,1,5,3,94961,3.836358
0,1,0,0,1,1,0,0,1,1,1,2,5,3,58083.2,6.385517
0,1,0,0,1,1,0,0,1,1,1,4,5,3,58273.6,6.35489
0,1,0,0,1,1,0,0,1,1,1,8,5,3,57914.4,6.386558
0,1,0,0,1,1,0,0,1,1,1,1,15,3,95235.2,3.87069
0,1,0,0,1,1,0,0,1,1,1,2,15,3,58099.6,6.414828
0,1,0,0,1,1,0,0,1,1,1,4,15,3,57995.4,6.415517
0,1,0,0,1,1,0,0,1,1,1,8,15,3,58066,6.381379
0,1,0,0,1,1,0,0,1,1,1,1,0,6,95029.8,3.848847
0,1,0,0,1,1,0,0,1,1,1,2,0,6,58035.8,6.394483
0,1,0,0,1,1,0,0,1,1,1,4,0,6,57789.2,6.41726
0,1,0,0,1,1,0,0,1,1,1,8,0,6,57961,6.440381
0,1,0,0,1,1,0,0,1,1,1,1,5,6,95222.8,3.749819
0,1,0,0,1,1,0,0,1,1,1,2,5,6,57926.8,6.224574
0,1,0,0,1,1,0,0,1,1,1,4,5,6,58189.6,6.39201
0,1,0,0,1,1,0,0,1,1,1,8,5,6,58234.2,6.221034
0,1,0,0,1,1,0,0,1,1,1,1,15,6,95614.4,3.861895
0,1,0,0,1,1,0,0,1,1,1,2,15,6,57964.8,6.311724
0,1,0,0,1,1,0,0,1,1,1,4,15,6,57883.8,6.388778
0,1,0,0,1,1,0,0,1,1,1,8,15,6,58129.8,6.391034
0,1,0,1,0,0,0,0,0,0,0,1,0,0,46101.8,4.545217
0,1,0,1,0,0,0,0,0,0,0,2,0,0,46108.8,4.508261
0,1,0,1,0,0,0,0,0,0,0,4,0,0,45996.6,4.372242
0,1,0,1,0,0,0,0,0,0,0,8,0,0,46173.2,4.855597
0,1,0,1,0,0,0,0,0,0,0,1,5,0,46161.2,4.454782
0,1,0,1,0,0,0,0,0,0,0,2,5,0,46163.8,4.553913
0,1,0,1,0,0,0,0,0,0,0,4,5,0,46055.8,4.633043
0,1,0,1,0,0,0,0,0,0,0,8,5,0,46144.8,4.535652
0,1,0,1,0,0,0,0,0,0,0,1,15,0,46058.6,4.527391
0,1,0,1,0,0,0,0,0,0,0,2,15,0,46124.8,4.523478
0,1,0,1,0,0,0,0,0,0,0,4,15,0,46056.4,4.471739
0,1,0,1,0,0,0,0,0,0,0,8,15,0,46233,4.554348
0,1,0,1,0,0,0,0,0,0,0,1,0,3,45952.2,4.48913
0,1,0,1,0,0,0,0,0,0,0,2,0,3,46103.8,4.532609
0,1,0,1,0,0,0,0,0,0,0,4,0,3,46201.8,4.448261
0,1,0,1,0,0,0,0,0,0,0,8,0,3,46072.8,4.543478
0,1,0,1,0,0,0,0,0,0,0,1,5,3,46090.8,4.563044
0,1,0,1,0,0,0,0,0,0,0,2,5,3,46189,4.536522
0,1,0,1,0,0,0,0,0,0,0,4,5,3,46186,4.468696
0,1,0,1,0,0,0,0,0,0,0,8,5,3,46120.2,4.618696
0,1,0,1,0,0,0,0,0,0,0,1,15,3,46135.8,4.394783
0,1,0,1,0,0,0,0,0,0,0,2,15,3,45998.8,4.550869
0,1,0,1,0,0,0,0,0,0,0,4,15,3,46150.4,4.460435
0,1,0,1,0,0,0,0,0,0,0,8,15,3,46173.8,4.464783
0,1,0,1,0,0,0,0,0,0,0,1,0,6,46017.4,4.36913
0,1,0,1,0,0,0,0,0,0,0,2,0,6,46084.8,4.603913
0,1,0,1,0,0,0,0,0,0,0,4,0,6,46201,4.573913
0,1,0,1,0,0,0,0,0,0,0,8,0,6,46168.2,4.416522
0,1,0,1,0,0,0,0,0,0,0,1,5,6,46093.6,4.523913
0,1,0,1,0,0,0,0,0,0,0,2,5,6,46297.8,4.578261
0,1,0,1,0,0,0,0,0,0,0,4,5,6,46230,4.45913
0,1,0,1,0,0,0,0,0,0,0,8,5,6,46242.6,4.534348
0,1,0,1,0,0,0,0,0,0,0,1,15,6,46010,4.060928
0,1,0,1,0,0,0,0,0,0,0,2,15,6,46108.2,4.506522
0,1,0,1,0,0,0,0,0,0,0,4,15,6,46068.8,4.493478
0,1,0,1,0,0,0,0,0,0,0,8,15,6,46270.8,4.461295
0,1,0,1,0,0,0,0,0,0,1,1,0,0,46106.8,4.542609
0,1,0,1,0,0,0,0,0,0,1,2,0,0,46161.4,4.442174
0,1,0,1,0,0,0,0,0,0,1,4,0,0,46181.8,4.549131
0,1,0,1,0,0,0,0,0,0,1,8,0,0,46104.6,4.58
0,1,0,1,0,0,0,0,0,0,1,1,5,0,46084.8,4.496087
0,1,0,1,0,0,0,0,0,0,1,2,5,0,46185.2,4.502609
0,1,0,1,0,0,0,0,0,0,1,4,5,0,46238.6,4.559131
0,1,0,1,0,0,0,0,0,0,1,8,5,0,46151,4.396956
0,1,0,1,0,0,0,0,0,0,1,1,15,0,45978.8,4.533913
0,1,0,1,0,0,0,0,0,0,1,2,15,0,46124.8,4.283478
0,1,0,1,0,0,0,0,0,0,1,4,15,0,46254.2,4.573913
0,1,0,1,0,0,0,0,0,0,1,8,15,0,46025.6,4.466087
0,1,0,1,0,0,0,0,0,0,1,1,0,3,46169.2,4.531739
0,1,0,1,0,0,0,0,0,0,1,2,0,3,46175.6,4.463043
0,1,0,1,0,0,0,0,0,0,1,4,0,3,45990.2,4.263546
0,1,0,1,0,0,0,0,0,0,1,8,0,3,45917.6,4.564348
0,1,0,1,0,0,0,0,0,0,1,1,5,3,46132.8,4.558261
0,1,0,1,0,0,0,0,0,0,1,2,5,3,46242.2,4.783044
0,1,0,1,0,0,0,0,0,0,1,4,5,3,46201.6,4.55
0,1,0,1,0,0,0,0,0,0,1,8,5,3,46222.8,4.5279
0,1,0,1,0,0,0,0,0,0,1,1,15,3,46120.4,4.565217
0,1,0,1,0,0,0,0,0,0,1,2,15,3,46116.8,4.726522
0,1,0,1,0,0,0,0,0,0,1,4,15,3,46442.6,4.592405
0,1,0,1,0,0,0,0,0,0,1,8,15,3,46191.6,4.515217
0,1,0,1,0,0,0,0,0,0,1,1,0,6,46077.6,4.478261
0,1,0,1,0,0,0,0,0,0,1,2,0,6,46104.4,4.453043
0,1,0,1,0,0,0,0,0,0,1,4,0,6,46323,4.476004
0,1,0,1,0,0,0,0,0,0,1,8,0,6,46282.8,4.505652
0,1,0,1,0,0,0,0,0,0,1,1,5,6,46232.4,4.55
0,1,0,1,0,0,0,0,0,0,1,2,5,6,46122.8,4.53
0,1,0,1,0,0,0,0,0,0,1,4,5,6,46198.8,4.44629
0,1,0,1,0,0,0,0,0,0,1,8,5,6,46283.6,4.34543
0,1,0,1,0,0,0,0,0,0,1,1,15,6,46186.8,4.533043
0,1,0,1,0,0,0,0,0,0,1,2,15,6,46109.6,4.419565
0,1,0,1,0,0,0,0,0,0,1,4,15,6,46050.8,4.475217
0,1,0,1,0,0,0,0,0,0,1,8,15,6,46189,4.446087
0,1,0,1,0,0,0,0,0,1,0,1,0,0,46364.6,4.546438
0,1,0,1,0,0,0,0,0,1,0,2,0,0,28659.8,7.376552
0,1,0,1,0,0,0,0,0,1,0,4,0,0,28609.6,7.240862
0,1,0,1,0,0,0,0,0,1,0,8,0,0,28796.2,7.372414
0,1,0,1,0,0,0,0,0,1,0,1,5,0,46266.8,4.525217
0,1,0,1,0,0,0,0,0,1,0,2,5,0,28893.4,7.257217
0,1,0,1,0,0,0,0,0,1,0,4,5,0,28649.2,7.396552
0,1,0,1,0,0,0,0,0,1,0,8,5,0,28602.6,7.357389
0,1,0,1,0,0,0,0,0,1,0,1,15,0,46242,4.516522
0,1,0,1,0,0,0,0,0,1,0,2,15,0,28730.8,7.287586
0,1,0,1,0,0,0,0,0,1,0,4,15,0,28715.4,7.478621
0,1,0,1,0,0,0,0,0,1,0,8,15,0,28596.4,7.260394
0,1,0,1,0,0,0,0,0,1,0,1,0,3,46106.2,4.937391
0,1,0,1,0,0,0,0,0,1,0,2,0,3,28674.8,7.352414
0,1,0,1,0,0,0,0,0,1,0,4,0,3,28728.8,7.368276
0,1,0,1,0,0,0,0,0,1,0,8,0,3,28699.4,7.275173
0,1,0,1,0,0,0,0,0,1,0,1,5,3,46188.4,4.84913
0,1,0,1,0,0,0,0,0,1,0,2,5,3,28682.2,7.391035
0,1,0,1,0,0,0,0,0,1,0,4,5,3,28713.8,7.572439
0,1,0,1,0,0,0,0,0,1,0,8,5,3,28754.6,7.335862
0,1,0,1,0,0,0,0,0,1,0,1,15,3,46113.8,4.564783
0,1,0,1,0,0,0,0,0,1,0,2,15,3,28706.4,7.364926
0,1,0,1,0,0,0,0,0,1,0,4,15,3,28758,7.407586
0,1,0,1,0,0,0,0,0,1,0,8,15,3,28782.8,7.463448
0,1,0,1,0,0,0,0,0,1,0,1,0,6,46163,4.550435
0,1,0,1,0,0,0,0,0,1,0,2,0,6,28716.6,7.704828
0,1,0,1,0,0,0,0,0,1,0,4,0,6,28717.2,7.374483
0,1,0,1,0,0,0,0,0,1,0,8,0,6,28647.8,7.155172
0,1,0,1,0,0,0,0,0,1,0,1,5,6,46311.4,4.357826
0,1,0,1,0,0,0,0,0,1,0,2,5,6,28627.8,7.367586
0,1,0,1,0,0,0,0,0,1,0,4,5,6,28731.2,7.376552
0,1,0,1,0,0,0,0,0,1,0,8,5,6,28708.6,7.277931
0,1,0,1,0,0,0,0,0,1,0,1,15,6,46276.2,4.4
0,1,0,1,0,0,0,0,0,1,0,2,15,6,28712.4,7.36
0,1,0,1,0,0,0,0,0,1,0,4,15,6,28775.4,7.208966
0,1,0,1,0,0,0,0,0,1,0,8,15,6,28828.4,6.90138
0,1,0,1,0,0,0,0,0,1,1,1,0,0,45909.6,4.53087
0,1,0,1,0,0,0,0,0,1,1,2,0,0,28647.8,7.219877
0,1,0,1,0,0,0,0,0,1,1,4,0,0,28884.6,7.365517
0,1,0,1,0,0,0,0,0,1,1,8,0,0,28594,7.306182
0,1,0,1,0,0,0,0,0,1,1,1,5,0,46004.4,4.771739
0,1,0,1,0,0,0,0,0,1,1,2,5,0,28785.8,7.417241
0,1,0,1,0,0,0,0,0,1,1,4,5,0,28645.2,7.36069
0,1,0,1,0,0,0,0,0,1,1,8,5,0,28751,7.187808
0,1,0,1,0,0,0,0,0,1,1,1,15,0,46186.4,4.555217
0,1,0,1,0,0,0,0,0,1,1,2,15,0,28635.8,7.351034
0,1,0,1,0,0,0,0,0,1,1,4,15,0,28727.6,7.429655
0,1,0,1,0,0,0,0,0,1,1,8,15,0,28631.4,7.355172
0,1,0,1,0,0,0,0,0,1,1,1,0,3,46040.4,4.55087
0,1,0,1,0,0,0,0,0,1,1,2,0,3,28789.6,7.362759
0,1,0,1,0,0,0,0,0,1,1,4,0,3,28778.8,7.282759
0,1,0,1,0,0,0,0,0,1,1,8,0,3,28658.4,7.29436
0,1,0,1,0,0,0,0,0,1,1,1,5,3,46066,4.444783
0,1,0,1,0,0,0,0,0,1,1,2,5,3,28742.4,7.327586
0,1,0,1,0,0,0,0,0,1,1,4,5,3,28652.8,7.48069
0,1,0,1,0,0,0,0,0,1,1,8,5,3,28667.4,7.392291
0,1,0,1,0,0,0,0,0,1,1,1,15,3,46130.4,4.571304
0,1,0,1,0,0,0,0,0,1,1,2,15,3,28587.4,7.154729
0,1,0,1,0,0,0,0,0,1,1,4,15,3,28671.2,7.405517
0,1,0,1,0,0,0,0,0,1,1,8,15,3,28614.8,7.259483
0,1,0,1,0,0,0,0,0,1,1,1,0,6,46192,4.483043
0,1,0,1,0,0,0,0,0,1,1,2,0,6,28696.4,7.355173
0,1,0,1,0,0,0,0,0,1,1,4,0,6,28721.8,7.353793
0,1,0,1,0,0,0,0,0,1,1,8,0,6,28611.8,7.453103
0,1,0,1,0,0,0,0,0,1,1,1,5,6,46071.4,4.501131
0,1,0,1,0,0,0,0,0,1,1,2,5,6,28624.4,7.369655
0,1,0,1,0,0,0,0,0,1,1,4,5,6,28629.6,7.443448
0,1,0,1,0,0,0,0,0,1,1,8,5,6,28640.6,7.445468
0,1,0,1,0,0,0,0,0,1,1,1,15,6,46062.4,4.54087
0,1,0,1,0,0,0,0,0,1,1,2,15,6,28730.6,7.324138
0,1,0,1,0,0,0,0,0,1,1,4,15,6,28655,7.424138
0,1,0,1,0,0,0,0,0,1,1,8,15,6,28627.8,6.990837
0,1,0,1,0,0,0,0,1,0,0,1,0,0,46076.6,4.497826
0,1,0,1,0,0,0,0,1,0,0,2,0,0,46328,4.383913
0,1,0,1,0,0,0,0,1,0,0,4,0,0,46166.2,4.542174
0,1,0,1,0,0,0,0,1,0,0,8,0,0,46203.8,4.538261
0,1,0,1,0,0,0,0,1,0,0,1,5,0,46143.2,4.914783
0,1,0,1,0,0,0,0,1,0,0,2,5,0,46262.6,4.504783
0,1,0,1,0,0,0,0,1,0,0,4,5,0,46254.2,4.573043
0,1,0,1,0,0,0,0,1,0,0,8,5,0,46224.4,4.526956
0,1,0,1,0,0,0,0,1,0,0,1,15,0,46109,4.55
0,1,0,1,0,0,0,0,1,0,0,2,15,0,46173,4.550435
0,1,0,1,0,0,0,0,1,0,0,4,15,0,46138.2,4.561305
0,1,0,1,0,0,0,0,1,0,0,8,15,0,46208.4,4.524782
0,1,0,1,0,0,0,0,1,0,0,1,0,3,46167.8,4.396522
0,1,0,1,0,0,0,0,1,0,0,2,0,3,46087.8,4.486522
0,1,0,1,0,0,0,0,1,0,0,4,0,3,46134.8,4.555652
0,1,0,1,0,0,0,0,1,0,0,8,0,3,46235.4,4.509131
